,weights_in
11556,0.04591992685148593
11557,0.1357833477231481
11558,-0.1848252304265252
11559,0.04352756872924919
11560,0.202954878760356
11561,0.12004078956018115
11562,-0.16479735913040683
11563,0.41908006758320987
11564,-0.2094754048342262
11565,0.5066528338243299
11566,0.3748219492123945
11567,0.2768931224989026
11568,-0.2015906779814381
11569,0.21494673309163984
11570,-0.16909181472064294
11571,-0.663215701798228
11572,-0.0035322280490378876
11573,0.3202676674025021
11574,-0.18357160587851304
11575,-0.5251061095891572
11576,0.6673618199784626
11577,0.18398936526682796
11578,0.11353319032579987
11579,-0.28989261299251845
11580,-0.2312525267651125
11581,0.2241968136103907
11582,1.0456029044627841
11583,0.508200070273155
11584,0.4668108929057987
11585,0.33807725268139505
11586,-0.1223631244340996
11587,0.11939295107281953
11588,-0.10978198446959132
11589,-0.13532972477192126
11590,-0.1520282142249048
11591,-0.6343943262508009
11592,-0.008558872694535168
11593,-0.44238872034893734
11594,0.03001598441614088
11595,-0.7081435859201072
11596,-0.2133964804749368
11597,0.2910772654074033
11598,0.4247061706096085
11599,-0.05302028534428773
11600,-0.4207852935083616
11601,-0.783261281783492
11602,-0.5644879273423123
11603,0.19128742261432952
11604,0.02734192654782228
11605,-0.6569070986428516
11606,0.1429710682551043
11607,0.40462922258642064
11608,0.2799032040002938
11609,0.522351733023698
11610,-0.2603948345238779
11611,0.19319794016177297
11612,-0.4197932582790293
11613,-0.05867162758646381
11614,-0.16923701304470842
11615,0.24288730616445373
11616,0.3060035230268565
11617,-0.0569408370811273
11618,-0.3441067054999464
11619,-0.357295226596947
11620,1.1228778199178022
11621,-0.30228468871792474
11622,-0.07537554515735435
11623,-0.7661146308630477
11624,-0.5183419210140493
11625,-0.10525478742165056
11626,0.08428273770829248
11627,0.7114867411109315
11628,-0.21532432403914317
11629,0.574131194074893
11630,0.5651564344725312
11631,-0.449969284925469
11632,0.26600638272860894
11633,0.11539499692167546
11634,0.21793300923661013
11635,-0.7085742797310574
11636,0.2265376345925317
11637,-0.07448574589985738
11638,0.09881702816078256
11639,-0.2166763536602008
11640,-0.17950006307502328
11641,-0.07708464077673853
11642,0.17054481944824273
11643,0.28791410606615564
11644,-0.6640569711476546
11645,-0.1489564294396796
11646,0.21435470972962042
11647,-0.05179989403431336
11648,-0.2889268964244934
11649,0.5648348875485748
11650,0.5648374093823534
11651,0.33063936635199864
11652,-0.0003968519497003921
11653,-0.45159519787611885
11654,-0.4550164111028737
11655,-0.872486403769557
11656,0.06091601730007266
11657,0.7534422055798863
11658,0.63550671461355
11659,-0.021210454114536283
11660,-0.3135119559118839
11661,0.05636919498066416
11662,0.5002183648847989
11663,0.08051159807890604
11664,-0.21409842270969706
11665,0.3087097393256938
11666,-0.18878791666989764
11667,0.11834011065421951
11668,-0.23149426171509674
11669,-0.8016038142324975
11670,0.382886032675041
11671,-0.8276258958933422
11672,0.12970421584254857
11673,0.7548644240398011
11674,0.7912122022167889
11675,0.017793887975270224
11676,0.10875210241140028
11677,-0.3370977262867346
11678,0.5349066378561148
11679,0.1500084279662913
11680,-0.2371542327643267
11681,-0.6101297529264973
11682,0.5537636214041021
11683,-0.27331028340112185
11684,-0.33801752644854016
11685,-0.3377833778737816
11686,-0.032347826960704616
11687,0.033658676621074565
11688,0.36851054529163196
11689,-0.13928787888631866
11690,0.11234419509648917
11691,0.07428258570016359
11692,0.15623509439293232
11693,0.11876376652844546
11694,0.13146708460982942
11695,-0.05130799896780179
11696,-0.1941119843270575
11697,0.6972414183443553
11698,0.28270613628909097
11699,-0.028287250641962212
11700,0.5932763382657311
11701,0.05138395633259449
11702,-0.018176476482218706
11703,-0.19058296126149774
11704,0.7737167582677271
11705,-0.4021903294604284
11706,0.24026223175798395
11707,0.5014539968077565
11708,-0.34011816803204703
11709,0.2506841427163955
11710,0.30510106513423063
11711,-0.07474333539578815
11712,0.20164731367262095
11713,0.6853457642608726
11714,-0.5294764530723394
11715,0.08982870433400263
11716,0.353430903363316
11717,0.5491119725898742
11718,0.2855084387932037
11719,-0.163977616111611
11720,0.27537158054715244
11721,-0.30625590307836714
11722,-0.608124955954629
11723,-0.0017681968837605939
11724,0.02544184026999832
11725,0.06622588083444872
11726,0.4448285229581707
11727,-0.611879137927343
11728,0.08699089919637122
11729,-0.01509882883767232
11730,-0.2821342141212589
11731,-0.16863554265235678
11732,-0.45858411158676066
11733,0.305964680048306
11734,-0.048865069852444126
11735,0.31584624991511484
11736,0.019448339545616602
11737,1.0727715688923083
11738,-0.05020833374309128
11739,0.5908439334225588
11740,-0.828350810417794
11741,-0.02225146206151058
11742,-0.18009541135929338
11743,0.3388237436082555
11744,0.31768000741816127
11745,-0.09615460473336501
11746,-0.6505705634586937
11747,0.8276226130977146
11748,-0.217384518934469
11749,0.15003759036391445
11750,0.011058486685612877
11751,0.43840080497829775
11752,0.080346736966653
11753,0.45520472664022305
11754,0.28011204631372527
11755,0.33912096235653255
11756,0.9224988278226038
11757,0.07481524277884936
11758,0.16167391738297637
11759,0.11799069412596673
11760,0.1141555247138903
11761,-0.5312714919375241
11762,0.5579843228561571
11763,0.29597141823574846
11764,-0.25193565228341464
11765,-0.08331885715368319
11766,0.44430978603977106
11767,-0.3433216566484296
11768,0.02342754970017713
11769,0.7182936923818662
11770,-0.5397110431145187
11771,-0.27277419828732785
11772,0.25637900364336536
11773,0.2593784351856651
11774,0.573502320571898
11775,0.22077978258135042
11776,-0.1974379455005248
11777,0.12838592911368163
11778,-0.46996086701999135
11779,0.1660335717962332
11780,0.07927716500252834
11781,-0.37853606315084914
11782,-0.5153206687895348
11783,0.2657607410458378
11784,0.15923384150476347
11785,-0.46356973768958337
11786,-0.6321718527627964
11787,-0.5167952512932072
11788,0.14685655618330962
11789,-0.3149915223478737
11790,-0.6991018888276178
11791,-0.17035005938503148
11792,0.1019030511673098
11793,-0.3578849305154037
11794,0.20690342327570516
11795,0.835216467589812
11796,0.11567194677769889
11797,0.2234920908973832
11798,0.09564077366500802
11799,-0.8521440066504985
11800,0.6075910139515365
11801,0.18319147173108913
11802,-0.21261813501005775
11803,-0.24910088862986107
11804,-0.5465879694391895
11805,-0.46002619853434296
11806,-0.10349102971397785
11807,-0.37482968057606936
11808,0.34405104888788696
11809,-0.6932488588041094
11810,0.2929965098272614
11811,-0.5262107314930529
11812,-0.038998499171488656
11813,0.49791718025949555
11814,0.24454655264273972
11815,0.6576801104397169
11816,-0.8817923184156401
11817,-0.3625966429634471
11818,-0.21903458254882338
11819,-0.13138818341560382
11820,0.458497320709676
11821,-0.6335610718045761
11822,0.2709511606183587
11823,-0.20407081163884097
11824,0.2742644817648881
11825,-0.13492515340928413
11826,-0.11045274704716268
11827,-0.17032530592015693
11828,-0.13429076002919832
11829,0.40966525357874767
11830,0.0680614871857086
11831,-0.7971750294530088
11832,0.48997301106145064
11833,0.022925641227019806
11834,0.20518105260356376
11835,-0.06601191363164398
11836,1.2223514395532848
11837,0.334046336643798
11838,0.33931936746875757
11839,-0.5434980234260202
11840,0.21581422354605442
11841,-0.1881997514294028
11842,0.015365089724560528
11843,-0.26318317089882426
11844,-0.6809713867195796
11845,-0.8074652509600904
11846,0.6115752354584327
11847,-0.1418865488486239
11848,0.36884943353296346
11849,-0.4619956353433417
11850,0.0001458211061629124
11851,0.0934842927965906
11852,0.21880206034163435
11853,0.15811627016592536
11854,0.06926629967920724
11855,0.663743056265288
11856,0.027239585950102778
11857,0.05997023232636858
11858,0.06720407912274023
11859,-0.13502964009127433
11860,-0.027503889073083168
11861,-0.16781640385820124
11862,0.16418056964791244
11863,-0.18051569840203263
11864,-0.019259770595158248
11865,0.2698399744995444
11866,0.170148597663318
11867,0.1768764781257919
11868,-0.04136017548310117
11869,-0.35775235576460557
11870,0.5010644157019438
11871,0.3593278948078472
11872,0.3302431312893337
11873,0.5411712587338894
11874,-0.2943132875669375
11875,0.08853696713660905
11876,-0.05637471550769872
11877,-0.020174555759546724
11878,-0.19987722364503238
11879,0.375411976156682
11880,0.011520261964339007
11881,0.46013434206699494
11882,0.13979760094067042
11883,-0.1244966136943157
11884,-0.497785923014781
11885,0.6442285686632009
11886,-0.26554739480672557
11887,0.10473181910447402
11888,0.06736106541963935
11889,-0.018531682783198375
11890,0.4535795059521331
11891,-0.13944652945564273
11892,0.09637955439043036
11893,0.14820700071093823
11894,0.12241025916616853
11895,-0.6424172859896964
11896,-0.037753030757142036
11897,-0.08531880203907606
11898,0.22041766534928836
11899,-0.5340946685182291
11900,0.19603821967147306
11901,0.44656833368295135
11902,0.23577495045710106
11903,0.6977696873706808
11904,-0.3630736816332891
11905,-0.4728631483748392
11906,-0.04791412102898126
11907,0.3877761321690697
11908,-0.15996008537799372
11909,-0.2320512561158668
11910,-0.05864362040513832
11911,0.6476322782851779
11912,0.25905763181080277
11913,-0.14767816989308644
11914,0.16779665644944405
11915,-0.01687875693129896
11916,0.40513567356355584
11917,0.12219546402899793
11918,-0.4130400205166531
11919,0.3352002980716941
11920,0.305802436376969
11921,0.787872337343845
11922,-0.28051950676409376
11923,0.436781722835345
11924,-0.4046817495880113
11925,0.567204740009264
11926,0.2330549636220785
11927,0.042668202794152316
11928,-0.08730925144445195
11929,0.07318393271970242
11930,0.12375681701550567
11931,0.6143843782202286
11932,-0.4649818245673671
11933,0.5319070659147738
11934,-0.5369548734301764
11935,-0.6095632342087507
11936,0.2560949567622944
11937,-0.08915897945154959
11938,-0.05007157161266351
11939,0.10571831047051343
11940,-0.19515847892058813
11941,0.7375834831109737
11942,0.48881229398929454
11943,0.7391338731083329
11944,-0.16004450907398093
11945,0.38400434748292256
11946,0.47739805049512046
11947,-0.37063170275402746
11948,0.009558652598119256
11949,-0.39369410705690655
11950,-0.22887688103353232
11951,-0.5332940706829721
11952,-0.8114765824175578
11953,0.3720437750880555
11954,-0.25755103681534314
11955,0.06924908064567087
11956,-0.13965281465438564
11957,-0.07421361523685092
11958,-0.03039229952749043
11959,-0.011770656985897302
11960,0.7300129122287757
11961,-0.6297177083615284
11962,-0.4614667363522236
11963,-0.564214481233996
11964,0.4222776573939698
11965,-0.26432387351461123
11966,-0.3597985199917999
11967,0.14956319599058024
11968,0.05305803171421281
11969,0.22277092354589734
11970,-0.5994192757304108
11971,0.15482103949867151
11972,0.08215931766591848
11973,0.287071102206687
11974,-0.2269114025285181
11975,-0.8877391452376809
11976,0.17309419896458844
11977,0.2833597858823175
11978,0.3603850034507625
11979,0.4904679845071597
11980,-0.029746114998862982
11981,0.46850863331421505
11982,-0.34955654838232564
11983,0.05918745176766889
11984,0.20563629692253255
11985,-0.21995526220001582
11986,0.2832394873186569
11987,-0.22924821057121403
11988,0.10346467513551927
11989,0.2660028105773188
11990,-0.41748844005763913
11991,-0.17938831508658568
11992,-0.24249767166809594
11993,0.07673621129466336
11994,0.012355623228472267
11995,0.3974298548965767
11996,0.1359115799141242
11997,0.34110865728436407
11998,0.4904738575017526
11999,-0.8393490525503169
12000,0.39296695476968246
12001,-0.28311822934457564
12002,-0.5316003118794719
12003,-0.060397416511053514
12004,-0.1882877544222867
12005,0.7090971839328393
12006,0.4256685600351711
12007,0.6783972778432801
12008,0.028208039668149498
12009,0.4891952650475247
12010,-0.42463177992073803
12011,0.23398271746598012
12012,0.12324872108029025
12013,-0.21058529659336117
12014,-0.18344148270656935
12015,-0.3486836366944041
12016,0.5651449907299024
12017,1.1856195538069574
12018,0.293113225218226
12019,0.25716219981520744
12020,-0.03566604539173337
12021,-0.3937569512631207
12022,0.4374823798925794
12023,-0.047452279457224925
12024,0.13956773077504367
12025,0.03208635615959706
12026,0.15484430576885871
12027,0.8318306256621961
12028,-0.16189186267631364
12029,-0.9563331682544665
12030,0.21154887509911588
12031,0.02709518705464933
12032,0.3337686422351472
12033,-0.07828396799800705
12034,-0.1806458440759772
12035,0.211503040582504
12036,0.3488209381125623
12037,-0.0006171751648943577
12038,-0.08566761398286359
12039,-0.2956105157098406
12040,0.20936754500988747
12041,-0.35094222501417605
12042,0.5790281527140699
12043,-0.03346069304623579
12044,0.40402089104516037
12045,-0.34221580929894585
12046,0.19103599179379444
12047,-0.3501127871460903
12048,-0.7224140242284153
12049,-0.3079600838795784
12050,-0.16981505571346855
12051,0.09074494635526403
12052,-0.09044670557095177
12053,0.8954442530935782
12054,0.17281263434230212
12055,0.015535632538406445
12056,0.6270869132604562
12057,0.20986086016198702
12058,-0.06262837798583192
12059,-0.1780231551647312
12060,-0.5364511115540849
12061,-0.3216283548219283
12062,0.18436956509055533
12063,0.14641774950281197
12064,0.056704611006492364
12065,-0.42919237240251
12066,0.08976682841396408
12067,0.016084007700278326
12068,0.20467883690483177
12069,-0.26438979191602563
12070,0.3382695440633665
12071,0.16693959652573573
12072,-0.3429003339613278
12073,-0.3254454410056493
12074,0.14984652425748077
12075,-0.2848513062580272
12076,1.0320899282873506
12077,0.2862775772524909
12078,0.5989435846258621
12079,-0.09718455916188329
12080,-0.6246836032369771
12081,-0.4666345112033532
12082,0.17013967671158883
12083,0.37449518220597516
12084,0.31707876659491624
12085,-0.021602616462042066
12086,0.3905674240966709
12087,-0.21496622917476899
12088,0.8534191216351659
12089,0.5610440166689665
12090,0.2674850928922632
12091,-0.12597287420096479
12092,0.34359628720060703
12093,0.5846891969427146
12094,-0.33854120139921223
12095,-0.5828206674152155
12096,0.01983310205443138
12097,-0.04468437897793967
12098,0.11131750785579367
12099,-0.4639846928607124
12100,-0.11656808525073879
12101,0.049944112938885205
12102,-0.25993672508779814
12103,-0.3147522864655027
12104,0.3522049944833867
12105,0.09221049333952769
12106,-0.11558864835699534
12107,0.6973498917444138
12108,0.2643320612236729
12109,0.5256849710208088
12110,0.2798334825842557
12111,-0.1493473093457028
12112,0.16281570359020556
12113,-0.25617131987267755
12114,-0.02231520314324705
12115,-0.13759615350134557
12116,0.2769996123208869
12117,-0.3816739210674552
12118,-0.06361399843043064
12119,-0.419142045759914
12120,0.3750735665287508
12121,-0.7028022472566892
12122,0.6376844542005305
12123,0.29479525557271213
12124,-0.12180536502924294
12125,0.16251531837696176
12126,0.18379413921174523
12127,0.14264507716104166
12128,0.6633425231729411
12129,-0.07039236949772278
12130,-0.26244972330995103
12131,-0.621943634716621
12132,-0.4627594759161348
12133,0.961184802377479
12134,-0.5540118600570408
12135,-0.2897654120339892
12136,-0.03167582995944743
12137,0.05887687489547357
12138,-0.36023544814513514
12139,-0.08556335686091276
12140,0.3435938587896836
12141,0.008421454745018965
12142,-0.45097689622714077
12143,0.5872873263390597
12144,1.3373100468932033
12145,0.8929464824614982
12146,-0.15630991463132116
12147,-0.01055912722410345
12148,0.3819037427030241
12149,-0.33209705411731893
12150,0.7678419729742132
12151,-0.3401030525999698
12152,-0.2610602097669698
12153,-0.043169148764204246
12154,0.30682926673674915
12155,-0.1781578041546715
12156,0.260484224070412
12157,0.21489789583393168
12158,0.018889174999194066
12159,0.5134778582303581
12160,-0.3557982541032703
12161,0.29118249106689403
12162,0.08217599522725444
12163,-0.28496552269295183
12164,-0.13305527146558896
12165,0.6850376322712015
12166,-0.26495079575550384
12167,0.285521575659652
12168,0.43149153907894083
12169,0.4052808159488127
12170,-0.566375576423287
12171,0.0362612021760825
12172,0.2666437296378743
12173,0.02976431127262444
12174,-0.5770482079562872
12175,0.4330046734978136
12176,0.5107749841842393
12177,-0.22876742451898166
12178,-0.10524571976823116
12179,-0.15196802308016633
12180,-0.07420332574792177
12181,0.9050344990087124
12182,0.6241895575374136
12183,-0.06647380173329244
12184,-0.281513690236853
12185,0.17674419790614954
12186,0.14071230232110907
12187,0.2953051702717595
12188,0.44065768362458974
12189,0.15347869045915227
12190,0.06789433223686245
12191,-0.656725663032094
12192,0.9315774526597131
12193,-0.4873176753027821
12194,0.015806655382150526
12195,0.19636021318297442
12196,-0.33908533736446317
12197,-0.6990695416135674
12198,-0.2945021468937622
12199,-0.4120594888293617
12200,0.2728668050117698
12201,-0.08475821138123253
12202,0.025624567011267425
12203,-0.023975706250053356
12204,-0.13327094223038774
12205,0.18661627900046499
12206,-0.6184901119494409
12207,0.39015270926499496
12208,-0.541988947181206
12209,0.11109796002137082
12210,0.6062869579525932
12211,-0.6018829591060867
12212,0.4057155593676098
12213,-0.6726093020298697
12214,-0.04721342074866314
12215,0.07700858271275648
12216,0.3120279026978363
12217,-0.7487034842805237
12218,0.02766229598443474
12219,0.3794175635346979
12220,-0.3837590304690494
12221,0.21582982243041252
12222,-0.12883287523252213
12223,0.31868101082733824
12224,0.009447012895122195
12225,-0.7684728774359926
12226,-0.5198793998912667
12227,-0.19021565109890182
12228,0.49719418767317364
12229,-0.6027277126482273
12230,0.5099043888026028
12231,-0.11715974201340612
12232,0.6814625526255016
12233,0.0016861277157301177
12234,0.012632791652226815
12235,0.2312451989520827
12236,-0.28191233539858185
12237,-0.5413534494486322
12238,0.29471048901323177
12239,0.261772711275957
12240,0.2826748053296305
12241,-0.04234817642943402
12242,-0.08813030326271871
12243,0.11689648457873189
12244,-0.6834259914198463
12245,0.5078090971150867
12246,0.4865316366826153
12247,-0.157717450919528
12248,0.005418652903150873
12249,-0.72411070406647
12250,-0.2469248312218598
12251,0.7946039840765847
12252,-0.2495686603191634
12253,-0.1123783417222876
12254,-0.16800179487300565
12255,0.19458486025184107
12256,0.5330169132125345
12257,0.029799924439864667
12258,0.5988911038123643
12259,0.09086376834938431
12260,0.5591173377785369
12261,0.14942140815422686
12262,0.5729413500328284
12263,-0.5403122174543749
12264,0.18888234810788007
12265,0.7346506903600617
12266,-0.22831827541179556
12267,0.12120366411397142
12268,-0.06397510375315964
12269,-0.1801504053604638
12270,0.11766115338600994
12271,-0.03815909262776035
12272,0.361065111663829
12273,0.4679328803788255
12274,-0.29678291054394207
12275,0.14953602834395419
12276,0.6075370679019948
12277,0.3322857612466274
12278,0.2870556660598571
12279,-0.08916872771184496
12280,-0.1886634538846933
12281,-0.6023163128134753
12282,0.4794280606807546
12283,-0.11209084537187859
12284,-0.7075141955536707
12285,0.20690709459046683
12286,0.537595511209062
12287,-0.269168670549084
12288,-0.41433185914847676
12289,0.1460602689674285
12290,0.3461142952526525
12291,-0.35648251407492126
12292,-0.21129633403445022
12293,-0.5805346183078379
12294,-0.2130103880301552
12295,-0.06365903131969339
12296,0.4712568362336001
12297,-0.42744516818675043
12298,0.44309577175053005
12299,0.5368367007641751
12300,-0.18193916652819223
12301,-0.09770662368014879
12302,-0.23443728384204138
12303,0.3970871474051445
12304,0.07804368148672715
12305,0.23895394693316374
12306,-0.7754908980131545
12307,0.01968422361078947
12308,-0.3928536014739792
12309,0.42542247917302245
12310,0.17475690380991973
12311,-0.41184668782094347
12312,0.5293297608142088
12313,0.028140059848853562
12314,-0.025631385317322734
12315,-0.655694956191461
12316,0.5553893427241283
12317,0.23267331379019973
12318,0.5953259150013519
12319,-0.6858648385157292
12320,0.6597770129816469
12321,-0.13738092158687965
12322,0.17546532560973613
12323,0.33150855518910866
12324,-0.38637026166965505
12325,-0.9573999569604932
12326,-0.010857639076930143
12327,-0.031174270546392237
12328,-0.03691538615138917
12329,-0.20155264450064572
12330,-0.558436124168329
12331,-0.48178092890184526
12332,-0.8259837854771757
12333,-0.7039697761206739
12334,0.5884693088486698
12335,-0.6789025836332541
12336,0.09087042270404298
12337,0.29022830292027235
12338,0.9703303249581595
12339,0.6142312844015726
12340,-0.5680675370679854
12341,-0.3323288077760507
12342,-0.08054672891620421
12343,-0.3639255885804608
12344,-0.2031338934024088
12345,-0.894629321772513
12346,0.24816660011893998
12347,0.14131169831728257
12348,-0.18758443107192935
12349,0.5631923089410547
12350,0.1865899252915389
12351,-1.1188297302671635
12352,-0.21697188673680004
12353,0.0008655601668043489
12354,-0.5505702809946054
12355,0.2061297545504612
12356,0.1633354556927001
12357,-0.3981375436697558
12358,-0.11311419652347783
12359,-0.8038223363683579
12360,-0.4101865595397298
12361,-0.03566544374483781
12362,-0.1050531444008144
12363,0.18788360489009903
12364,0.14928106817869463
12365,0.029822662598877177
12366,-0.16937373353490634
12367,-0.3515658642035728
12368,0.16550931397313537
12369,0.26126769583076664
12370,-0.12487864849818286
12371,-0.5821722153346144
12372,0.6524318730900934
12373,-0.5055551970786505
12374,0.04013168882543285
12375,0.22955421854329014
12376,0.35265141053354
12377,-0.6537813648224993
12378,0.259521501503804
12379,0.10966251729995867
12380,0.1910298168811553
12381,0.10470815471411696
12382,-0.06989003335127902
12383,-0.4346555650413267
12384,-0.2614453368277556
12385,0.2596865374346183
12386,0.10384296350206668
12387,-0.0031162015043081116
12388,-0.01178944962379538
12389,-0.10452706995665642
12390,0.25379013533651656
12391,-0.47804037732064186
12392,0.133472813228717
12393,-0.13909851247535693
12394,0.5637224913541158
12395,0.14970991759286983
12396,0.1760978512706682
12397,-0.794651988480834
12398,-0.10788531778248314
12399,0.5867078361047959
12400,-0.03567148676497611
12401,0.0513476397869535
12402,0.16743966427615867
12403,-0.1652195164178809
12404,0.25846909286679265
12405,-0.10826911603395668
12406,0.03015797556089041
12407,0.4412580014328414
12408,-0.6038226523143726
12409,-0.16037080881674257
12410,0.47898966115408736
12411,0.36710303608499917
12412,-0.8551159936837033
12413,-0.39386721678846137
12414,-0.593747355601334
12415,-0.2571307536629295
12416,0.2725961758300023
12417,-0.3037027605886439
12418,-0.031112168669119564
12419,-0.06062893711338008
12420,-0.5422120362109699
12421,0.006625942209190566
12422,-0.25892823409021576
12423,0.16292014280377978
12424,-0.33776479604109755
12425,0.36524934249165963
12426,-0.488691634889288
12427,-0.44523264706664256
12428,0.9131055760772765
12429,-0.4596479757701988
12430,0.3723812341151681
12431,0.5272206550055656
12432,0.21434861655161638
12433,-0.6192823364685839
12434,-0.1228673912152508
12435,0.6849697090611447
12436,0.2234425780391338
12437,-0.37669677964592696
12438,-0.10861413687218976
12439,0.1923786785941928
12440,0.28557322191149515
12441,0.217819092651584
12442,-0.45640484561265826
12443,-0.05303391615008289
12444,-0.3607737646097124
12445,-0.0076424829701324665
12446,-0.4070303305433648
12447,0.3180619282845409
12448,-0.39055823206096446
12449,-0.2278425383938857
12450,0.057554836423571065
12451,0.4116384489534717
12452,-0.5255607103146837
12453,-0.5713642851933922
12454,-0.8406736824004603
12455,0.15808695632843434
12456,0.10373124896213383
12457,0.4093799766435441
12458,0.013502537001307307
12459,-0.07939098709431715
12460,-0.40787569644130545
12461,0.23029345490299047
12462,0.13408830394392113
12463,-0.24080142011061256
12464,-0.05455949207549159
12465,-0.5732156626177343
12466,-0.15463810629890004
12467,0.3674488079919769
12468,-0.22230324265482695
12469,-0.3627190924447022
12470,-0.816707824157767
12471,-0.3865093347345565
12472,0.2572326126128628
12473,0.15599405731380425
12474,-0.10899422131187966
12475,0.11269228689218151
12476,0.028090854601604615
12477,0.5247909137540824
12478,-0.056953797953248814
12479,-0.31584989688366233
12480,0.26900866711810856
12481,-0.7397098045226582
12482,0.054638835662854934
12483,0.40327764578094893
12484,-0.5401352819039734
12485,-0.17596290701338435
12486,-0.29312717217183726
12487,0.3700062817363654
12488,-0.8180380809687298
12489,0.302534259896211
12490,-0.5723650169648596
12491,-0.10425906744222875
12492,0.029059342420510444
12493,0.3813300473947748
12494,-0.15605170399131355
12495,0.04857887695690057
12496,-0.017651372191847686
12497,-0.31583645226873025
12498,0.1308321824797293
12499,-0.01424357254840566
12500,-0.22771159099139746
12501,0.22730320522821687
12502,0.31834279607278004
12503,-0.5132358864414839
12504,0.09225266308127403
12505,0.006529161114628871
12506,-0.390947572107828
12507,-0.3993309413793333
12508,0.5418216807893448
12509,-0.820124843701295
12510,-0.3412567014733356
12511,0.21720611375571985
12512,0.13628969269433208
12513,-0.4230767833731076
12514,0.5967607992565701
12515,0.06315155029549178
12516,0.6381360944164364
12517,-0.9089820572292848
12518,-0.057321295108605654
12519,-0.023964244823311116
12520,0.2732567378576271
12521,0.27909084864473094
12522,-1.1163353396240525
12523,-0.1529163514459521
12524,0.2781617697016416
12525,-0.3191025576974309
12526,-0.5426610802155268
12527,-0.5546568828987332
12528,0.09865465423992445
12529,-0.03597108737352882
12530,0.6015942127905572
12531,0.3591781765137111
12532,0.6219633968224226
12533,-0.04095473059937687
12534,-0.15846364615615965
12535,0.7363104422058524
12536,0.12809543411986896
12537,-0.593747832615924
12538,0.13285138326817605
12539,-0.36422112763341596
12540,0.18709603814073753
12541,0.21973383300258065
12542,0.42762115067426604
12543,0.41138612731875757
12544,-0.9399657943091093
12545,0.029556296407196914
12546,0.5250836760111129
12547,0.35762197225158
12548,0.37762292623601046
12549,0.3280616606578847
12550,-0.6159923794119205
12551,0.4215573393077975
12552,-0.0866569945557752
12553,0.5678888020910872
12554,-0.03673420597989168
12555,0.057176015080070745
12556,0.2591388520640319
12557,0.4667029820137385
12558,-0.16699210755869573
12559,0.22062775228452722
12560,0.18281017313866382
12561,-0.7955146767056536
12562,-0.6963498432761493
12563,-0.8672707127839836
12564,0.13806332797498008
12565,0.01990075833814766
12566,-0.004561415958144683
12567,0.04100600689585445
12568,0.45568717382122403
12569,-0.08830371271280595
12570,-0.44197032406555153
12571,0.348033584101291
12572,0.23188544482593906
12573,0.0006328989111970927
12574,-0.0713077561017667
12575,-0.04604922824490583
12576,0.4118748888888597
12577,0.40339759687929566
12578,-0.414333148814813
12579,0.23469663314498954
12580,-0.02725339454284752
12581,-0.2891120397994461
12582,-0.08141915677960697
12583,0.021066260835583887
12584,-0.3544108015107636
12585,-0.0254595042905461
12586,-0.40234101337044476
12587,-0.07956936612501281
12588,0.24840306802767564
12589,-0.196444569943551
12590,0.5667772770189942
12591,-0.3018911095698187
12592,-0.4586430354973171
12593,-0.44839490811081006
12594,-0.4349835630275003
12595,-0.059168301968390465
12596,-0.017707082713789842
12597,0.4136859842861322
12598,0.5562946796003426
12599,-0.2757457432315986
12600,-0.40340282725955695
12601,-0.09150197566975571
12602,0.06998464735910136
12603,0.3131946889746151
12604,0.3410277837896422
12605,0.07146152866878769
12606,0.01624343873105751
12607,-0.4790462953450112
12608,0.7685530934936988
12609,0.2856424105347319
12610,0.017915640381176854
12611,-0.0362862586812718
12612,-0.029703610111960294
12613,0.3031221298049764
12614,0.15014380468483704
12615,-0.04705486106331492
12616,-0.12012487548253716
12617,-0.12733455389411805
12618,0.2571493843245592
12619,-0.39654000917083054
12620,0.39369481759828384
12621,0.4909612690795724
12622,0.18724431089095167
12623,0.8292974666151856
12624,0.454380039781308
12625,-0.4316930223409849
12626,0.2927860135670174
12627,0.6677979267216435
12628,0.21290928518672364
12629,-0.3652641173323286
12630,-0.0718476574692717
12631,0.25829558221957005
12632,0.30202218263075326
12633,0.43363884846376477
12634,-0.37783841074775054
12635,0.2013407634087338
12636,0.13176176291508518
12637,0.35498465065374707
12638,-0.8517829427541141
12639,-0.31723409410950104
12640,-0.07532462383191572
12641,0.5541959684682358
12642,-0.1807639019729593
12643,-0.5000776561750173
12644,-0.24368494223839593
12645,0.1358990142095018
12646,-0.2579429528420851
12647,0.14063942768930243
12648,0.24182914719782653
12649,-0.1698179222427437
12650,-0.5355152808603661
12651,-0.22510588401364556
12652,-0.052584047065696894
12653,-0.15839954101772907
12654,0.18571635347625828
12655,-0.1903973820283198
12656,-0.17953324573283544
12657,-0.2523283814414354
12658,0.5126760299766726
12659,-0.41301998708026433
12660,-0.025584194071544726
12661,-0.19590042926472462
12662,-0.5632741947967931
12663,0.23296088393079023
12664,0.1988726274741355
12665,-0.11090388473326385
12666,-0.3557579623160907
12667,0.043604024960255255
12668,0.03974869419103228
12669,0.2582803596844696
12670,0.02348068724323225
12671,0.0726497859054763
12672,-0.3890771288679697
12673,0.5236814384352045
12674,-0.18549298631022598
12675,0.08678370047582554
12676,-0.04965960663108254
12677,0.1665390220094772
12678,0.031226811762113806
12679,-0.0929548978230176
12680,0.3707408269884674
12681,-0.05832246539271476
