grade,label,rct,tsi,stfi,caliper,moisture,basisweight,cull
CM020330,2/18/2017 0:34,69.0000000000,4.5533330000,18.3720600000,10.9383300000,7.9760930000,34.3922400000,65.5000000000
NL050350,2/6/2017 10:06,71.0000000000,4.7766670000,16.3716300000,9.5636530000,6.1908150000,34.3939400000,69.5000000000
NL050350,1/16/2017 0:39,72.0000000000,4.5858340000,17.3473900000,9.5570920000,6.1258010000,34.3981400000,69.5000000000
NL050350,1/17/2017 0:45,75.0000000000,4.6475000000,18.5206100000,9.5078790000,6.3825890000,34.3990700000,69.5000000000
NL050350,2/28/2017 20:19,72.0000000000,4.6409090000,17.4204200000,9.3128190000,6.0449710000,34.4047500000,69.5000000000
NL050350,3/6/2017 17:49,71.0000000000,4.6450000000,18.8330700000,9.2749400000,6.4613790000,34.4047500000,69.5000000000
NL050350,3/11/2017 7:32,72.0000000000,4.4483330000,14.9396700000,9.3700840000,6.3370120000,34.4058900000,69.5000000000
NL050350,3/30/2017 4:40,72.0000000000,4.6025000000,18.9014900000,9.2421310000,6.2943970000,34.4076000000,69.5000000000
NL050350,2/9/2017 1:51,72.0000000000,4.6375000000,18.5115800000,9.1437050000,6.7047710000,34.4093100000,69.5000000000
NL050350,1/7/2017 3:49,72.0000000000,4.6408330000,18.3767100000,9.5899000000,6.3667000000,34.4110100000,69.5000000000
NL050350,3/10/2017 23:53,72.0000000000,4.4041670000,16.5363800000,9.3996110000,6.4513120000,34.4144300000,69.5000000000
NL050350,3/29/2017 12:21,71.0000000000,4.6616670000,17.3080000000,9.2650970000,6.1208620000,34.4148900000,69.5000000000
NL050350,2/5/2017 14:18,71.0000000000,4.7972730000,17.9221600000,9.4022960000,6.5753800000,34.4167600000,69.5000000000
CM020330,4/12/2017 14:53,70.0000000000,4.0075000000,17.3126100000,10.8399000000,8.1695150000,34.4195500000,65.5000000000
NL050350,2/24/2017 21:30,73.0000000000,4.5933330000,17.7330600000,9.3307130000,6.1575220000,34.4223400000,69.5000000000
NL050350,1/16/2017 15:36,72.0000000000,4.6872730000,18.7940400000,9.5490390000,5.8426290000,34.4260600000,69.5000000000
NL050350,4/15/2017 13:56,75.0000000000,4.6408330000,16.8865300000,9.3307130000,6.0667410000,34.4263800000,69.5000000000
NL050350,1/17/2017 8:52,74.0000000000,4.6700000000,18.3607500000,9.5177220000,6.3000200000,34.4297900000,69.5000000000
NL050350,1/23/2017 1:59,71.0000000000,4.2983330000,17.5053900000,9.5341260000,6.5260000000,34.4315000000,69.5000000000
NL050350,2/18/2017 11:14,77.0000000000,4.8850000000,18.3066300000,9.2027610000,6.4735010000,34.4366100000,69.5000000000
NL050350,2/7/2017 12:41,72.0000000000,4.7066660000,17.5806100000,9.4028920000,6.3451340000,34.4409600000,69.5000000000
NL050350,2/7/2017 9:09,71.0000000000,4.6266670000,15.5589600000,9.2421310000,6.2303780000,34.4485600000,69.5000000000
NL050350,2/7/2017 14:25,71.0000000000,4.6491670000,17.7959800000,9.3635230000,6.2523310000,34.4485600000,69.5000000000
NL050350,2/15/2017 16:21,71.0000000000,4.4508330000,17.6870800000,9.2257270000,6.4950150000,34.4502700000,69.5000000000
NL050350,4/15/2017 15:40,73.0000000000,4.6833330000,17.1839200000,9.3700840000,6.0468300000,34.4519800000,69.5000000000
NL050350,1/9/2017 2:07,74.0000000000,4.7066660000,18.5165100000,9.4357000000,6.2521500000,34.4536900000,69.5000000000
NL050350,2/24/2017 23:16,72.0000000000,4.6341670000,18.5683700000,9.2257270000,6.2777870000,34.4536900000,69.5000000000
NL050350,2/7/2017 17:54,72.0000000000,4.4550000000,19.1075300000,9.3241520000,6.4165950000,34.4571000000,69.5000000000
NL050350,1/8/2017 8:53,72.0000000000,4.6327270000,19.0467900000,9.4810360000,6.2681160000,34.4651700000,69.5000000000
NL050350,4/3/2017 1:16,71.0000000000,4.6190910000,14.7192200000,9.2448150000,6.1094330000,34.4687000000,69.5000000000
NL050310,1/18/2017 17:26,71.0000000000,4.6016660000,#DIV/0!,10.4462000000,6.3442110000,34.4707500000,59.5000000000
NL050350,3/12/2017 7:34,71.0000000000,4.3883330000,15.8512700000,9.3143090000,6.4428410000,34.4726100000,69.5000000000
NL050350,2/9/2017 9:03,69.0000000000,4.5900000000,17.4441000000,9.2060410000,6.4728260000,34.4875100000,69.5000000000
NL050350,4/4/2017 9:09,67.0000000000,4.3400000000,17.6380400000,9.4717900000,6.5463800000,34.4912300000,69.5000000000
NL050350,4/3/2017 23:05,71.0000000000,4.5141670000,16.8465500000,9.4094540000,6.3968100000,34.4929400000,69.5000000000
NL050350,2/28/2017 9:01,71.0000000000,4.3941660000,17.0806600000,9.2552550000,6.4286830000,34.4963500000,69.5000000000
NL050350,4/15/2017 8:43,71.0000000000,4.5908330000,15.9371900000,9.4324200000,6.2944600000,34.4997700000,69.5000000000
NL050350,2/8/2017 2:26,71.0000000000,4.5875000000,17.6599400000,9.3635230000,6.3770290000,34.4997700000,69.5000000000
NL050350,4/9/2017 13:06,71.0000000000,4.6433330000,17.2795600000,9.4750710000,6.1523530000,34.5005500000,69.5000000000
NL050350,1/27/2017 11:07,64.0000000000,4.4250000000,16.7636700000,9.5538110000,7.6702340000,34.5005500000,69.5000000000
NL050350,1/16/2017 19:16,74.0000000000,4.6383330000,18.5979000000,9.5997430000,6.0190750000,34.5014800000,69.5000000000
NL050350,4/4/2017 0:43,71.0000000000,4.4058330000,17.8683000000,9.4192960000,6.1514990000,34.5031800000,69.5000000000
NL050350,2/16/2017 7:14,71.0000000000,4.5833330000,18.1105000000,9.0223150000,6.2345890000,34.5031800000,69.5000000000
NL050350,2/7/2017 21:21,72.0000000000,4.6766670000,17.3592300000,9.2716590000,6.3698450000,34.5031800000,69.5000000000
NL050350,3/6/2017 23:13,72.0000000000,4.6625000000,19.0992100000,9.3996110000,6.1709020000,34.5061300000,69.5000000000
NL050350,3/1/2017 1:45,73.0000000000,4.5750000000,17.2746200000,9.2355690000,6.2976500000,34.5066000000,69.5000000000
NL050350,1/29/2017 6:07,69.0000000000,4.6025000000,16.1424500000,9.6686400000,6.2992290000,34.5066000000,69.5000000000
NL050350,1/17/2017 14:07,70.0000000000,4.6766670000,19.0806100000,9.5275640000,6.3672880000,34.5066000000,69.5000000000
NL050350,1/14/2017 16:32,73.0000000000,5.0108330000,19.2950000000,9.6095850000,6.0563000000,34.5083000000,69.5000000000
NL050350,2/24/2017 19:41,73.0000000000,4.7258330000,19.1014700000,9.1207400000,6.1041120000,34.5117100000,69.5000000000
NL050350,1/22/2017 22:59,73.0000000000,4.5475000000,16.8497500000,9.5997430000,6.2094760000,34.5117100000,69.5000000000
NL050350,2/6/2017 15:45,72.0000000000,4.8858330000,18.8229100000,9.6358320000,6.2278510000,34.5134200000,69.5000000000
NL050350,2/5/2017 17:08,70.0000000000,4.9508330000,17.7157500000,9.3241520000,6.3352190000,34.5151300000,69.5000000000
NL050350,1/22/2017 16:02,70.0000000000,4.4633330000,18.0379900000,9.5964620000,6.8717620000,34.5154400000,69.5000000000
NL050350,2/6/2017 22:30,71.0000000000,4.9241670000,15.9481200000,9.5669350000,6.2193230000,34.5168300000,69.5000000000
NL050350,1/1/2017 12:29,75.0000000000,4.6750000000,18.7326200000,9.7309760000,6.5533960000,34.5173000000,69.5000000000
NL050350,1/17/2017 12:22,70.0000000000,4.4475000000,17.5520400000,9.7014480000,5.9994890000,34.5185400000,69.5000000000
NL050350,2/8/2017 18:42,71.0000000000,4.6408330000,17.7013400000,9.1633910000,6.1395690000,34.5202500000,69.5000000000
NL050350,3/29/2017 21:10,69.0000000000,4.3066670000,16.8240800000,9.3110280000,6.3070530000,34.5202500000,69.5000000000
NL050350,2/28/2017 14:04,74.0000000000,4.4650000000,16.3049300000,9.2257270000,6.5019520000,34.5202500000,69.5000000000
NL050350,2/18/2017 5:46,71.0000000000,4.5925000000,19.3813700000,9.2716590000,6.6696710000,34.5202500000,69.5000000000
NL050350,3/31/2017 17:31,73.0000000000,4.5225000000,17.8186000000,9.2126040000,5.9238150000,34.5210300000,69.5000000000
NL050350,1/23/2017 0:48,71.0000000000,4.6033330000,17.5802400000,9.5669350000,6.3056760000,34.5287800000,69.5000000000
NL050350,2/19/2017 3:00,71.0000000000,4.3441670000,18.4863000000,9.2060410000,6.4649620000,34.5304900000,69.5000000000
NL050350,2/28/2017 0:59,73.0000000000,4.4550000000,18.4993000000,9.3339950000,6.1973980000,34.5322000000,69.5000000000
NL050350,4/7/2017 14:42,72.0000000000,4.5454550000,15.1891200000,9.4273490000,6.3320880000,34.5322000000,69.5000000000
NL050350,4/9/2017 11:17,72.0000000000,4.3058330000,15.4379500000,9.5242830000,6.5685680000,34.5339100000,69.5000000000
NL050350,4/15/2017 3:01,72.0000000000,4.6375000000,16.4785200000,9.6620790000,6.1662820000,34.5340600000,69.5000000000
NL050350,3/11/2017 12:51,73.0000000000,4.5066670000,16.0995900000,9.1961990000,6.9647560000,34.5441400000,69.5000000000
NL050350,1/9/2017 0:25,72.0000000000,4.4766660000,18.5725300000,9.6489550000,6.5186710000,34.5444900000,69.5000000000
NL050350,1/22/2017 10:31,71.0000000000,4.3616670000,16.5919700000,9.5931810000,6.3750790000,34.5452300000,69.5000000000
NL050350,1/28/2017 21:34,72.0000000000,4.6591670000,16.8404500000,9.6456750000,6.3796790000,34.5458500000,69.5000000000
NL050350,1/23/2017 4:23,73.0000000000,4.5216670000,17.9485100000,9.5439680000,6.5828990000,34.5465400000,69.5000000000
NL050350,1/17/2017 11:14,70.0000000000,4.4033330000,17.1748100000,9.6391120000,6.3335390000,34.5475600000,69.5000000000
NL050350,4/4/2017 14:00,73.0000000000,4.5975000000,18.3402300000,9.3405560000,6.3845710000,34.5526800000,69.5000000000
NL050350,1/4/2017 20:53,70.0000000000,4.7450000000,18.0299500000,9.6948870000,5.8763620000,34.5560900000,69.5000000000
NL050350,1/29/2017 7:24,70.0000000000,4.7158330000,17.4160500000,9.6161470000,6.0206630000,34.5612100000,69.5000000000
NL050350,1/14/2017 18:15,74.0000000000,4.7958330000,19.1815400000,9.5177220000,6.2525760000,34.5638500000,69.5000000000
NL050350,1/20/2017 21:46,72.0000000000,4.4633330000,17.6118500000,9.6948870000,6.2602650000,34.5680400000,69.5000000000
NL050350,1/16/2017 8:50,73.0000000000,4.5350000000,18.0846100000,9.6817640000,6.0446860000,34.5697500000,69.5000000000
NL050350,1/26/2017 21:29,71.0000000000,4.6175000000,15.6234200000,9.7900310000,6.2128950000,34.5697500000,69.5000000000
NL050350,3/21/2017 7:05,73.0000000000,4.6708330000,19.1791300000,9.0748080000,6.7763410000,34.5714500000,69.5000000000
NL050350,1/14/2017 11:14,77.0000000000,5.2041670000,20.0645700000,9.5374070000,6.1744170000,34.5731600000,69.5000000000
NL050350,1/14/2017 21:40,71.0000000000,4.6458330000,18.3713300000,9.5505300000,6.6970410000,34.5731600000,69.5000000000
NL050350,4/2/2017 23:32,76.0000000000,4.8036370000,17.5762600000,9.3736630000,6.5595150000,34.5834000000,69.5000000000
NL050350,1/21/2017 22:38,76.0000000000,4.8725000000,18.2934400000,9.6128660000,6.5119460000,34.5851100000,69.5000000000
NL050350,1/8/2017 15:41,73.0000000000,4.7525000000,18.0421400000,9.5734960000,6.2396970000,34.5919300000,69.5000000000
NL050350,1/15/2017 1:57,74.0000000000,4.8416670000,19.2261500000,9.5111600000,6.3560270000,34.5936400000,69.5000000000
NL050350,3/29/2017 22:57,73.0000000000,4.7608330000,17.9842700000,9.1437050000,6.3896210000,34.5936400000,69.5000000000
NL050350,3/29/2017 18:59,70.0000000000,4.4233330000,17.6755500000,9.4028920000,6.1621620000,34.5955000000,69.5000000000
NL050350,3/6/2017 12:24,69.0000000000,4.5833330000,17.1085200000,9.3602410000,6.2582970000,34.5970600000,69.5000000000
NL050350,3/11/2017 11:02,70.0000000000,4.2741670000,16.7082800000,9.2421310000,6.6571910000,34.5970600000,69.5000000000
NL050350,2/27/2017 9:02,70.0000000000,4.5708330000,18.5469200000,9.2913440000,6.2950310000,34.5987600000,69.5000000000
NL050350,2/19/2017 9:02,73.0000000000,4.4208330000,19.3391100000,9.3339950000,6.1489420000,34.6004700000,69.5000000000
NL010330,1/25/2017 14:28,61.0000000000,3.7216670000,16.8151300000,9.3372760000,7.4184510000,34.6018300000,#N/A
NL050350,1/14/2017 14:48,74.0000000000,4.5191660000,17.2160900000,9.5603720000,6.1639440000,34.6021800000,69.5000000000
NL050350,2/19/2017 14:20,70.0000000000,4.5075000000,17.8457700000,9.3930490000,6.0971500000,34.6104000000,69.5000000000
NL050350,3/1/2017 7:33,71.0000000000,4.3650000000,16.6335500000,9.4258580000,6.4101900000,34.6175400000,69.5000000000
NL050350,3/31/2017 12:18,71.0000000000,4.4908330000,17.7166600000,9.4225770000,6.1779410000,34.6178500000,69.5000000000
NL050350,1/9/2017 4:05,74.0000000000,4.7700000000,18.6814900000,9.5341260000,6.5838370000,34.6192400000,69.5000000000
NL050350,1/5/2017 21:27,71.0000000000,4.4850000000,19.5252700000,9.6948870000,6.5232740000,34.6215700000,69.5000000000
NL050350,1/26/2017 19:44,72.0000000000,4.6281820000,16.8119300000,9.6599910000,6.0863850000,34.6305100000,69.5000000000
NL050350,2/19/2017 17:51,70.0000000000,4.4733330000,18.3541800000,9.2355690000,6.3253450000,34.6311900000,69.5000000000
NL050350,2/18/2017 3:56,73.0000000000,4.8416670000,17.6239800000,9.3110280000,6.4453660000,34.6311900000,69.5000000000
NL050350,4/8/2017 16:33,72.0000000000,4.7763640000,17.2331800000,9.4273490000,6.0027160000,34.6364700000,69.5000000000
NL050350,3/7/2017 1:23,72.0000000000,4.4683330000,18.3642500000,9.4324200000,6.3695830000,34.6364700000,69.5000000000
NL050350,1/16/2017 17:32,72.0000000000,4.5208330000,17.9506500000,9.6850440000,6.3324420000,34.6380200000,69.5000000000
NL050350,1/7/2017 9:09,72.0000000000,4.4800000000,18.1183700000,9.6817640000,6.1658150000,34.6383300000,69.5000000000
NL050350,2/28/2017 16:24,71.0000000000,4.4866670000,17.8311500000,9.3143090000,6.4487750000,34.6420600000,69.5000000000
NL050350,1/17/2017 15:51,74.0000000000,4.4058330000,17.3687000000,9.7572230000,6.2456310000,34.6431400000,69.5000000000
NL050350,1/1/2017 9:05,71.0000000000,4.6133330000,18.3227900000,9.7572230000,6.2905570000,34.6431400000,69.5000000000
NL050350,2/23/2017 17:34,76.0000000000,4.8375000000,20.9856200000,9.1896370000,6.2398230000,34.6448500000,69.5000000000
NL050350,1/6/2017 21:04,71.0000000000,4.4858330000,18.4975500000,9.6686400000,6.3087530000,34.6448500000,69.5000000000
NL050310,3/2/2017 7:19,63.0000000000,4.6483340000,16.6439800000,8.4875370000,6.8504220000,34.6448500000,59.5000000000
CM020330,4/6/2017 19:53,67.0000000000,3.6450000000,15.6859600000,9.9934430000,7.2152660000,34.6457800000,65.5000000000
NL050350,3/7/2017 3:11,71.0000000000,4.5608330000,17.2661900000,9.3832070000,6.3013900000,34.6465500000,69.5000000000
NL050350,2/19/2017 19:56,72.0000000000,4.6158330000,18.7577700000,9.2683770000,6.3256240000,34.6476400000,69.5000000000
NL050350,1/29/2017 23:30,73.0000000000,4.5000000000,15.4509700000,9.7080110000,5.5939070000,34.6499700000,69.5000000000
NL050350,4/9/2017 3:53,72.0000000000,4.5208330000,16.8090400000,9.5144410000,6.2286710000,34.6568000000,69.5000000000
NL050350,1/21/2017 14:08,71.0000000000,4.2433330000,16.6652300000,9.7244150000,6.4778580000,34.6569500000,69.5000000000
NL050350,2/24/2017 14:09,71.0000000000,4.6933330000,19.1495300000,9.3077480000,6.7849960000,34.6585000000,69.5000000000
NL050350,4/16/2017 10:34,70.0000000000,4.2366670000,17.4825500000,9.4947560000,6.1175630000,34.6588100000,69.5000000000
NL050350,1/5/2017 19:45,73.0000000000,4.7508340000,18.3826000000,9.7900310000,6.2590110000,34.6619100000,69.5000000000
NL050350,4/3/2017 4:43,71.0000000000,4.8225000000,17.5006400000,9.1371440000,6.2822210000,34.6636200000,69.5000000000
NL050350,1/6/2017 8:41,72.0000000000,4.3375000000,18.1029400000,9.7178530000,6.3057820000,34.6644000000,69.5000000000
NL050350,3/31/2017 0:56,71.0000000000,4.5508330000,17.7858600000,9.2913440000,6.0518310000,34.6653300000,69.5000000000
NL050350,4/9/2017 0:09,72.0000000000,4.5891670000,18.1284400000,9.6292710000,6.3496330000,34.6653300000,69.5000000000
NL050350,2/16/2017 4:56,72.0000000000,4.6716670000,19.0202000000,9.1830760000,6.5837150000,34.6687400000,69.5000000000
NL050350,3/12/2017 11:05,73.0000000000,4.5408330000,17.3332600000,9.3799270000,6.3555140000,34.6704500000,69.5000000000
NL050350,1/7/2017 19:19,72.0000000000,4.6016660000,16.4442200000,9.6686400000,6.2275000000,34.6806900000,69.5000000000
NL050350,4/3/2017 13:41,71.0000000000,4.5341670000,17.8551400000,9.3110280000,6.2642460000,34.6858100000,69.5000000000
NL050350,2/25/2017 7:16,73.0000000000,4.6350000000,18.7382400000,9.2618160000,6.3095320000,34.6904600000,69.5000000000
NL050350,1/8/2017 17:39,73.0000000000,4.7358330000,18.6849400000,9.5833390000,6.5027330000,34.6909300000,69.5000000000
NL050350,3/12/2017 4:03,72.0000000000,4.2716670000,15.4908000000,9.3438370000,6.3415290000,34.6926400000,69.5000000000
NL050350,1/26/2017 17:42,70.0000000000,4.5741670000,14.4981900000,9.6620790000,5.7389900000,34.6940000000,69.5000000000
NL050350,2/25/2017 11:07,74.0000000000,4.7716670000,18.0375500000,9.2421310000,6.1551440000,34.6960500000,69.5000000000
NL050350,2/24/2017 12:23,74.0000000000,4.5480000000,18.7498700000,9.2322880000,6.6176610000,34.6960500000,69.5000000000
NL050350,3/31/2017 6:00,71.0000000000,4.6758330000,18.0609000000,9.3110280000,6.2455530000,34.6997800000,69.5000000000
NL050350,3/31/2017 2:38,71.0000000000,4.5816660000,17.5273000000,9.3897690000,6.0996740000,34.7028800000,69.5000000000
NL050350,2/19/2017 12:37,71.0000000000,4.5320000000,16.5946800000,9.2441000000,6.1269310000,34.7042400000,69.5000000000
NL050350,1/7/2017 0:25,75.0000000000,4.6027270000,17.1294700000,9.5633550000,6.6346790000,34.7062900000,69.5000000000
NL050350,1/14/2017 9:21,79.0000000000,5.1258340000,18.3518200000,9.5866190000,5.9902760000,34.7114100000,69.5000000000
NL050350,4/9/2017 7:36,76.0000000000,4.7133330000,17.9533500000,9.4389810000,6.0739830000,34.7114100000,69.5000000000
NL050350,4/15/2017 4:43,71.0000000000,4.6158330000,17.6038800000,9.4488240000,6.1888340000,34.7131200000,69.5000000000
NL050350,1/17/2017 19:16,71.0000000000,4.4383340000,17.9595500000,9.6489550000,6.2870240000,34.7131200000,69.5000000000
NL050350,1/8/2017 12:20,75.0000000000,4.6418180000,18.5382900000,9.5060890000,6.2379280000,34.7146700000,69.5000000000
NL050350,1/9/2017 5:51,70.0000000000,4.6391670000,16.8474200000,9.5177220000,6.6801660000,34.7165300000,69.5000000000
NL050350,3/1/2017 3:30,73.0000000000,4.4827270000,17.8014700000,9.3700840000,6.0389470000,34.7184000000,69.5000000000
NL050350,1/5/2017 5:49,71.0000000000,4.5191660000,18.7180800000,9.6292710000,5.9756230000,34.7221200000,69.5000000000
NL050350,4/7/2017 16:36,70.0000000000,4.3809090000,16.7249900000,9.6420960000,6.1061300000,34.7239800000,69.5000000000
NL050350,1/17/2017 21:19,71.0000000000,4.3925000000,17.9144000000,9.6522360000,6.1636390000,34.7250700000,69.5000000000
NL050350,2/19/2017 7:13,70.0000000000,4.5645460000,18.0987400000,9.3808210000,6.2184850000,34.7258400000,69.5000000000
NL050350,3/30/2017 6:23,70.0000000000,4.5225000000,17.2025600000,9.3077480000,6.4149540000,34.7301900000,69.5000000000
NL050350,3/6/2017 16:00,74.0000000000,4.5608330000,17.7034800000,9.2782200000,6.1428990000,34.7336000000,69.5000000000
NL050350,3/1/2017 5:16,70.0000000000,4.5691670000,18.2191300000,9.3011870000,6.3412380000,34.7353100000,69.5000000000
NL050350,2/7/2017 16:10,73.0000000000,4.6466670000,18.4214100000,9.4061730000,6.4576950000,34.7353100000,69.5000000000
NL050350,3/11/2017 21:49,72.0000000000,4.3033330000,17.2661300000,9.4619470000,6.2865130000,34.7370100000,69.5000000000
NL050350,2/6/2017 19:09,71.0000000000,4.7408330000,18.4989500000,9.6489550000,6.3548090000,34.7472600000,69.5000000000
NL050350,1/26/2017 2:55,72.0000000000,4.5008340000,15.8316300000,9.8228400000,6.4983060000,34.7489600000,69.5000000000
NL050350,3/11/2017 23:33,72.0000000000,4.2308340000,17.1702600000,9.4849130000,6.7717560000,34.7489600000,69.5000000000
NL050350,3/6/2017 21:26,73.0000000000,4.6016660000,19.4891600000,9.4094540000,6.0831240000,34.7506700000,69.5000000000
NL050350,4/15/2017 12:11,73.0000000000,4.8033330000,17.3145100000,9.3832070000,6.1822730000,34.7540800000,69.5000000000
NL050350,2/16/2017 10:39,69.0000000000,4.4608340000,18.1575300000,9.1174590000,6.6213430000,34.7575000000,69.5000000000
NL050350,2/28/2017 23:56,71.0000000000,4.6275000000,18.4868900000,9.2979050000,6.3566980000,34.7592000000,69.5000000000
NL050350,4/3/2017 20:20,71.0000000000,4.8291670000,20.3506000000,9.1994800000,6.3582760000,34.7612200000,69.5000000000
NL050350,2/9/2017 19:32,73.0000000000,4.6645460000,19.6353800000,9.3879800000,6.7048180000,34.7612200000,69.5000000000
NL050350,4/8/2017 12:53,72.0000000000,4.4300000000,17.1836100000,9.6030240000,6.0890580000,34.7643200000,69.5000000000
NL050310,3/23/2017 13:27,63.0000000000,4.4566660000,17.5855200000,8.5531540000,6.2618420000,34.7643200000,59.5000000000
NL050350,1/20/2017 23:29,70.0000000000,4.5100000000,16.8119000000,9.7423110000,5.8532240000,34.7668100000,69.5000000000
NL050350,2/25/2017 9:16,76.0000000000,4.6281820000,19.2706900000,9.2627110000,6.4323370000,34.7718400000,69.5000000000
NL050350,3/7/2017 4:58,71.0000000000,4.6736360000,18.3970400000,9.3128190000,6.2960530000,34.7779800000,69.5000000000
NL050350,3/21/2017 5:02,77.0000000000,4.6075000000,19.5065400000,9.1797950000,6.9277220000,34.7779800000,69.5000000000
NL050350,2/28/2017 12:21,73.0000000000,4.3266670000,17.7692600000,9.2749400000,6.4547000000,34.7831000000,69.5000000000
NL050350,3/6/2017 19:37,72.0000000000,4.5375000000,17.3091800000,9.3668030000,6.1694230000,34.7865100000,69.5000000000
NL050350,2/9/2017 16:04,71.0000000000,4.6618180000,17.8699900000,9.4094540000,6.5091190000,34.7872900000,69.5000000000
NL050350,3/31/2017 8:53,74.0000000000,4.5041670000,15.8831200000,9.3339950000,5.9389110000,34.7899200000,69.5000000000
CM020330,1/6/2017 7:02,67.0000000000,4.4925000000,18.1700400000,9.8097160000,6.8091350000,34.7899200000,65.5000000000
NL050350,3/30/2017 2:53,73.0000000000,4.6341670000,18.7596100000,9.2847810000,6.5840720000,34.7916300000,69.5000000000
NL050350,1/15/2017 17:53,73.0000000000,4.8700000000,17.9988000000,9.4702990000,5.9794660000,34.7928700000,69.5000000000
NL050350,3/30/2017 9:11,73.0000000000,4.4966660000,17.0713100000,9.3339950000,6.3790170000,34.7943600000,69.5000000000
NL050350,3/10/2017 20:16,73.0000000000,4.4808340000,17.0364400000,9.4455430000,6.5545230000,34.7950500000,69.5000000000
NL050350,1/25/2017 17:13,72.0000000000,4.5250000000,17.2605700000,9.5144410000,6.6674930000,34.7966000000,69.5000000000
NL050350,1/6/2017 4:16,71.0000000000,4.4818180000,17.2222600000,9.8496830000,6.6676830000,34.7984600000,69.5000000000
NL050350,4/4/2017 4:02,73.0000000000,4.5583330000,18.9893700000,9.3602410000,6.8961830000,34.7984600000,69.5000000000
NL050350,3/31/2017 7:10,69.0000000000,4.4783330000,18.9912900000,9.3536800000,6.3455970000,34.8018700000,69.5000000000
NL050350,1/1/2017 0:28,71.0000000000,4.2275000000,18.4813600000,9.8359630000,6.5474320000,34.8087000000,69.5000000000
NL050350,3/30/2017 14:42,72.0000000000,4.6318180000,18.0527100000,9.3307130000,6.2627240000,34.8114900000,69.5000000000
NL050350,1/29/2017 18:07,71.0000000000,4.7825000000,17.5744800000,9.7080110000,6.0086140000,34.8121100000,69.5000000000
NL050350,2/6/2017 12:21,71.0000000000,4.8216670000,17.5601400000,9.8425250000,6.3375790000,34.8155300000,69.5000000000
NL050350,2/19/2017 10:51,71.0000000000,4.4025000000,18.5492100000,9.3536800000,6.4164910000,34.8206500000,69.5000000000
NL050350,3/30/2017 7:30,70.0000000000,4.4736360000,17.9019300000,9.3342920000,6.3030490000,34.8208000000,69.5000000000
NL050350,4/8/2017 9:16,71.0000000000,4.5641670000,17.0236200000,9.6194280000,5.8386420000,34.8226700000,69.5000000000
NL050350,3/29/2017 9:04,72.0000000000,4.4491670000,17.0977200000,9.3897690000,6.4050260000,34.8274800000,69.5000000000
NL050350,1/5/2017 7:04,73.0000000000,4.5625000000,18.6946000000,9.6850440000,6.2360340000,34.8282500000,69.5000000000
NL050310,3/25/2017 10:39,62.0000000000,4.3200000000,15.6462600000,8.5400300000,6.3469930000,34.8308900000,59.5000000000
NL050350,4/14/2017 23:37,73.0000000000,4.5300000000,18.0798400000,9.6063040000,6.2043520000,34.8343000000,69.5000000000
NL050350,1/9/2017 9:40,76.0000000000,4.7416670000,20.1828400000,9.5833390000,6.3950480000,34.8357000000,69.5000000000
NL050350,2/28/2017 7:19,73.0000000000,4.3341670000,17.5252600000,9.2650970000,6.3352210000,34.8360100000,69.5000000000
NL050350,1/4/2017 19:11,72.0000000000,4.8125000000,18.4981800000,9.8392440000,5.9438010000,34.8375600000,69.5000000000
CM020230,3/9/2017 20:06,68.0000000000,4.3600000000,17.4714100000,9.8294020000,7.1439700000,34.8462500000,27.5000000000
NL050350,2/27/2017 15:57,70.0000000000,4.3258330000,18.5134100000,9.4652280000,6.4232350000,34.8496600000,69.5000000000
NL050350,1/8/2017 21:04,71.0000000000,4.7200000000,19.1625200000,9.7047300000,6.5237540000,34.8547900000,69.5000000000
NL050350,3/30/2017 18:09,72.0000000000,4.7550000000,17.0131600000,9.4455430000,6.2576210000,34.8582000000,69.5000000000
NL050350,1/22/2017 12:17,71.0000000000,4.4691670000,17.7221900000,9.5275640000,6.7128350000,34.8599100000,69.5000000000
NL050350,2/9/2017 0:04,76.0000000000,4.7275000000,17.8172100000,9.3175910000,6.7576490000,34.8636300000,69.5000000000
NL050350,1/26/2017 9:12,70.0000000000,4.6450000000,15.6980400000,9.9114230000,6.6869850000,34.8667300000,69.5000000000
NL050350,1/17/2017 17:32,71.0000000000,4.6350000000,17.3701500000,9.7867510000,6.1085790000,34.8684400000,69.5000000000
NL050350,3/12/2017 1:18,71.0000000000,4.4191670000,16.5911200000,9.4028920000,6.1783260000,34.8684400000,69.5000000000
NL050350,4/3/2017 10:21,71.0000000000,4.7491660000,17.7986600000,9.3274330000,6.3583430000,34.8821000000,69.5000000000
NL050350,3/31/2017 10:36,73.0000000000,4.6727270000,16.8425900000,9.3378720000,5.8937330000,34.8934200000,69.5000000000
NL050350,2/15/2017 14:30,72.0000000000,4.7600000000,17.5688700000,9.1437050000,6.2809310000,34.8940400000,69.5000000000
NL050350,1/22/2017 14:01,71.0000000000,4.3583330000,17.6993400000,9.6161470000,6.5278580000,34.8974500000,69.5000000000
NL050350,3/21/2017 0:47,77.0000000000,4.5958330000,18.2128400000,9.2815010000,6.4255520000,34.8990100000,69.5000000000
NL050350,1/1/2017 7:22,72.0000000000,4.5675000000,19.3098500000,9.7375380000,7.2990210000,34.9008700000,69.5000000000
