,weights_out
1187,-0.004052039963881871
1188,0.016374036865891606
1189,0.0035970398817827885
1190,-0.006890149614779682
1191,0.022866144617535108
1192,-0.03038407014415986
1193,0.010056280660374927
1194,0.02624308685207577
1195,0.019414554402234042
1196,-0.018151457789575384
1197,-0.013630565595474393
1198,0.014278952896161528
1199,0.00934014647176634
1200,-0.0015530114211662067
1201,0.0007253506271152075
1202,0.01105656796977551
1203,0.002812901337296214
1204,-0.02827119406223795
1205,0.013591074395714418
1206,-0.006637563198026828
1207,0.002635848618377809
1208,0.015082981582948168
1209,-0.022307823305970108
1210,-0.0004120373638881531
1211,-0.003826527579891817
1212,-0.003652982254589808
1213,-0.009057486342319322
1214,0.0011600965156132704
1215,0.03283130825433906
1216,-0.02306934264827767
1217,-0.029653960490588348
1218,0.02836119933524192
1219,-0.01502169222852741
1220,-0.00841369334602007
1221,0.025195067031931837
1222,-0.02892001213838274
1223,0.03942806818763108
1224,0.011112274477332878
1225,0.010047785339921785
1226,-0.034126828561314874
1227,-0.0147491633353197
1228,0.016341167563016533
1229,0.018857431433120783
1230,-0.0029613323702294297
1231,-0.017484248636482336
1232,0.002194273316172289
1233,0.004293618315516388
1234,0.007931949225569371
1235,-0.0020589074274488858
1236,0.020250689524369165
1237,-0.005661426009570184
1238,-0.006398468965363367
1239,0.04992190395770177
1240,-0.0072469904692075175
1241,-1.4752698878721305e-05
1242,-0.01550004965054152
1243,0.015527186381810545
1244,-0.009811649785945677
1245,-0.009416079246166163
1246,-0.007278075899112802
1247,-0.0009752715250415833
1248,-0.0037291359921728245
1249,-0.03415378693969758
1250,0.002325247909292574
1251,-0.007660916737836993
1252,-0.016389166941496943
1253,-0.027654727757968886
1254,-0.03310973446000185
1255,-0.021990738783545637
1256,-0.0076049337908315915
1257,0.003536706929401623
1258,-0.013242283696791432
1259,0.03558991766027393
1260,0.0003734244142876793
1261,0.006724930462941012
1262,-0.005046321994572538
1263,-0.011874290196026696
1264,-0.02103910633456214
1265,-0.007810193543715099
1266,0.02060891040102871
1267,0.019808869009207912
1268,0.017247805156054147
1269,0.011411118393505617
1270,-0.006462337097908929
1271,0.030724163789758535
1272,0.007896842942398462
1273,0.030073942609689302
1274,-0.007024267346486133
1275,-0.0018732534076550478
1276,0.01734419252552415
1277,0.018221281202191266
1278,0.03355772723001923
1279,0.009719570954890188
1280,-0.025632797844438535
1281,-0.006034115615755137
1282,0.021018568312123516
1283,0.000892034551304312
1284,-0.020144362817129093
1285,-0.005772301719301442
1286,-0.011958937820716524
1287,0.012484354652690748
1288,-0.006124279131914537
1289,0.025456094976060287
1290,-0.006068188941711861
1291,-0.033957135522211905
1292,-0.03147871609735303
1293,0.005860834897478789
1294,-0.008235821962010205
1295,-0.02568150901763357
1296,-0.005192050895334797
1297,-0.024200035964434204
1298,-0.030232381674050474
1299,0.016187440753595853
1300,-0.005491838017337504
1301,0.006514505093787975
1302,-0.017596087522759478
1303,0.0089442265971158
1304,-0.0255632388727055
1305,-0.037198404660713606
1306,-0.029584359534940548
1307,-0.020671692222168053
1308,-0.007114890347778504
1309,0.023005939028956125
1310,-0.017014838890314087
1311,0.016848674043733653
1312,0.006810929354057627
1313,0.021606306128441794
1314,0.0064590799521020426
1315,0.02077344761194531
1316,-0.019687723855340473
1317,-0.01607776759849578
1318,0.0030015231290092853
1319,-0.024230179838417038
1320,-0.002732259603072802
1321,0.005786136644838741
1322,-0.03728724402155083
1323,-0.0272964781931306
1324,0.007279823754448762
1325,-0.005916221797098218
1326,-0.0013016870620812348
1327,-0.014403343254025433
1328,-0.016210283604089614
1329,0.017308110808233666
1330,-0.01512017446052431
1331,0.011790181790599204
1332,-0.0029930333257259696
1333,0.020561811966871693
1334,-0.0006026129546904302
1335,-0.026271337402791094
1336,0.0018549922097953586
1337,0.024065415073769924
1338,0.009754570199020174
1339,-0.003992233285902175
1340,0.009109309155171434
1341,0.02374733520102739
1342,-0.015641307898795215
1343,0.011630752046847116
1344,-0.008107466545829424
1345,-0.008765247727896063
1346,0.005757219593289646
1347,-0.007736296566857575
1348,0.007744466623283583
1349,-0.01239957751131068
1350,0.0016205464271548922
1351,0.019584961569956046
1352,0.022133399131511605
1353,-0.042744521594747904
1354,0.002565266978030723
1355,-0.010369313827676321
1356,-0.004935213823655656
1357,-0.013831492315249305
1358,0.0036089566444909766
1359,-0.005721161085131098
1360,-0.025900483861121388
1361,-0.024907741860494322
1362,-0.02684209024402163
1363,0.004884751904409125
1364,-0.019100785901654278
1365,0.0010676371194282984
1366,-0.00427137857343062
1367,-0.005099727104943291
1368,-0.0031549249529113014
1369,0.03600290642080715
1370,-0.02490902565882737
1371,0.014098082501751158
1372,-0.0006499190496453818
1373,-0.01321718694496567
1374,-0.025094933807692947
1375,0.005826910577607081
1376,-0.01262194459201126
1377,0.008069898320385417
1378,-0.015623330482024265
1379,-0.02700280435586014
1380,0.011973641834491205
1381,0.043431893737376076
1382,0.01903850077813554
1383,-0.005258853590100049
1384,-0.034134879575466764
1385,-0.03142290517795841
1386,-0.0006928660888020468
1387,-0.002017642264397188
1388,0.01330782130174318
1389,0.027641399637058375
1390,0.014715710631395294
1391,0.03785639316841375
1392,0.0032067138751705635
1393,0.017684703664304476
1394,-0.00630722759630769
1395,-0.020922767279810097
1396,0.023466754464566204
1397,-0.009625015468079347
1398,0.030077275391439135
1399,0.04151125548095279
1400,0.0402340648449392
1401,0.05011466314056806
1402,0.01099088338912224
1403,0.00393318089489514
1404,0.008344007399790083
1405,-0.01268145626344837
1406,0.0217968148943384
1407,0.03033955343462597
1408,0.03527902525827609
1409,-0.04081991492238245
1410,-0.014800515882568354
1411,-0.023722042611210255
1412,-0.019236086473448547
1413,-0.018302422090242052
1414,0.013207896198859873
1415,0.025262353296973027
1416,0.015253509479767518
1417,-0.01797851300485639
1418,-0.01627277270704961
1419,0.004519450447806398
1420,0.0031084140883869535
1421,0.01462199408477074
1422,-0.04323753719825074
1423,0.015374198907021746
1424,0.003448579860763975
1425,-0.02481333391660181
1426,-0.003024202550769799
1427,0.005151074832636695
1428,0.007782859102880115
1429,-0.02057549901165713
1430,-0.02756400483273365
1431,0.006937985426914631
1432,0.000887871231859718
1433,-0.0013128811994883491
1434,0.035135653629903396
1435,0.023278226846585967
1436,0.03887797876490367
1437,-0.03008492384302819
1438,-0.016835881870435356
1439,0.0015923506265802297
1440,0.006055374874127602
1441,-0.00815293621349295
1442,0.01052102358422655
1443,0.009362625334583648
1444,-0.008131355185690208
1445,0.03205985111348133
1446,-0.015024544279468957
1447,0.004600854236092049
1448,0.029092282643453718
1449,-0.004349349110269168
1450,0.0012832218370102263
1451,-0.015243828906104913
1452,0.0206369555247947
1453,0.002258842644151001
1454,0.01178261143599596
1455,-0.0017047473927557608
1456,0.018351814093010767
1457,-0.02006209077473089
1458,0.002192379003978253
1459,-0.0007101898328993527
1460,0.009787438326916984
1461,-0.009043353551036819
1462,-0.015602768645174538
1463,0.00857923250934003
1464,0.022578541582797186
1465,0.0003577660199860214
1466,-0.0036561488980311548
1467,-0.01776568559031668
1468,-0.03149426007856116
1469,0.02334789890427181
1470,-0.011307946294767814
1471,-0.006833132843744187
1472,-0.0026855699283518486
1473,-0.03027025321837366
1474,0.0018445877984623797
1475,-0.001326883406094113
1476,-0.01623351634336095
1477,-0.004575880808491045
1478,-0.014287837037042696
1479,-0.021513346142392798
1480,-0.006746376465682948
1481,0.007144157453972507
1482,0.012294256242007442
1483,0.00038182132745584625
1484,0.0018221057698012833
1485,-0.027232573526845563
1486,-0.011847479365292365
1487,-0.014287428413693952
1488,0.008762413454710901
1489,0.022083257733809
1490,-0.03280193484229236
1491,-0.008213697730789013
1492,0.008037523836734973
1493,0.005574768601282132
1494,0.001837645331306351
1495,0.007902969506949685
1496,-0.010236742871615792
1497,-0.0184480178363378
1498,-0.014854351376625084
1499,0.026189527906800077
1500,-0.02924666606167658
1501,0.006029820172851971
1502,0.04749761688218847
1503,-0.01180076007673649
1504,0.031238565544448142
1505,0.006624196064307903
1506,0.011303825049939193
1507,0.0212729327935002
1508,0.018613117556549007
1509,0.0074739327716544625
1510,-0.00692210225907267
1511,0.020985142939318507
1512,-0.0076788185150307
1513,0.002632931344859613
1514,-0.01790856185518036
1515,-0.011880627745816814
1516,0.008277722281025584
1517,-0.011147750628051555
1518,0.05495860845795455
1519,0.014547902618992246
1520,-0.0003079176596793724
1521,0.015550226206147566
1522,-0.023066363120324482
1523,-0.01870400407832194
1524,0.014505031782028771
1525,0.002258044242990853
1526,-0.019049638833086524
1527,-0.04245337386540319
1528,0.008031641203081218
1529,-0.009104912393253624
1530,-0.023220045265709255
1531,0.010981663909761628
1532,-0.0017289960957232189
1533,-0.01969601808970391
1534,-0.02822433068102492
1535,0.0032886747656844023
1536,0.01806357974132485
1537,-0.010985615152898627
1538,-0.015180604685493634
1539,-0.0018435697868543557
1540,-0.01024171664302205
1541,-0.0037650221071333107
1542,-0.02064614868306817
1543,-0.03379243524389164
1544,-0.012106105891570448
1545,-0.011936220347658434
1546,-0.00942054729728403
1547,0.02133630847195779
1548,-0.014957860018782757
1549,0.010502376760017177
1550,0.016663796160925774
1551,-0.004275980474193821
1552,0.00852929396524554
1553,-0.004087573004523099
1554,-0.013583128888960573
1555,0.015866331233508228
1556,0.004171628784364157
1557,-0.014651558431382288
1558,-0.00500421528854591
1559,0.019979893689608817
1560,0.00845479594232081
1561,-0.017020952321474107
1562,-0.007084991376237285
1563,0.012096584963154241
1564,0.004732383614458056
1565,-0.016900716441364726
1566,-0.045572853587005746
1567,0.009554651503302753
1568,0.001638412780019441
1569,0.0024125055430619423
1570,-0.024797658850495626
1571,-0.0030226745259226695
1572,-0.011856224790306027
1573,0.02419958984151364
1574,0.010711303802709116
1575,-0.018078943379996864
1576,-0.03267733545899572
1577,-0.004972802426602326
1578,-0.020755850995335473
1579,0.0036851503390614685
1580,-0.007601558904024385
1581,0.02000622721461652
1582,0.009494683340769597
1583,-0.023977943211117996
1584,-0.011675317069573173
1585,-0.016109224899244604
1586,-0.002851580186616051
1587,-0.012723266716302768
1588,0.01387554408920941
1589,0.0002387961282065445
1590,-0.010031024795433946
1591,-0.04910024041051475
1592,0.009473101624111826
1593,0.007703251798577629
1594,0.0031574503880889317
1595,0.01044118826419638
1596,-0.015373082419069787
1597,0.004360589467628415
1598,-0.00266980212155979
1599,0.04227099717686458
1600,-0.027541276600454183
1601,-0.009380755774356115
1602,-0.004944768899282174
1603,-0.01913505427705899
1604,-0.011582676920221358
1605,0.0046497016542548335
1606,0.010676077099770956
1607,-0.011650355115681446
1608,0.008728240359986745
1609,0.014761273922971127
1610,0.002012389159547161
1611,-0.010047997073441867
1612,0.005399754152179622
1613,0.011555750884835023
1614,0.00697134244918463
1615,-0.0005441434990794217
1616,0.03552598098421292
1617,0.014800130672773927
1618,0.028711156408085955
1619,-0.0032825451341123185
1620,-0.004370312339659692
1621,-0.03298173194110168
1622,0.006939423469682665
1623,0.014796338684922045
1624,-0.026396773701707107
1625,0.021296108171394955
1626,-0.004509206946956842
1627,-0.02374996202374449
1628,-0.01142707574475295
1629,-0.02006827189083604
1630,0.010219583425995183
1631,0.01499888356417195
1632,0.017610957002530753
1633,-0.04506785193700138
1634,-0.0004140255733222069
1635,-0.02626959025042203
1636,0.0012819630895019969
1637,0.0067707106011142045
1638,-0.005015543532572067
1639,-0.005884860277383062
1640,-0.022402619496718047
1641,-0.02152016920590722
1642,-0.0065319519212400645
1643,0.029780632132548293
1644,0.0005829246693040541
1645,-0.00892253228717367
1646,-0.013687826262783377
1647,0.014852777985737722
1648,0.027328893985681817
1649,0.01053696025054284
1650,0.0038081901079331064
1651,-0.017110502245439616
1652,-0.025296289390065577
1653,0.01576653113960565
1654,0.02325890518440658
1655,0.044429115378572796
1656,0.025036814446285617
1657,0.035801171041471014
1658,0.004991645482084906
1659,0.005429305275206757
1660,0.04061343008363107
1661,-0.0029229023715324188
1662,-0.011149835535224722
1663,-0.035365994773181274
1664,0.013200819886711054
1665,0.011025020131633718
1666,0.04172888502541211
1667,0.01585724916147581
1668,-0.026447128296963766
1669,-0.03215502946264038
1670,-0.02557721672800107
1671,0.019457616623076816
1672,0.015724523362053173
1673,-0.026624104057761024
1674,0.019745154693597056
1675,-0.03627537822289954
1676,-0.01764699611683092
1677,0.029093878965309048
1678,0.016115814616430767
1679,-0.015242401512109217
1680,-0.00332012868607923
1681,-0.025239849362289315
1682,0.019367047770128088
1683,-0.01185770846769076
1684,-0.005932646837562914
1685,-0.020014533178373806
1686,-0.034200230127655926
1687,0.003640775132687698
1688,0.009468567094709572
1689,0.014465227632006328
1690,-0.006933329235671507
1691,0.01300954369717039
1692,0.029017543977349597
1693,0.012179297317892355
1694,0.015385809006561328
1695,-0.011863821823106701
1696,-0.02491756997853223
1697,-0.017617994226906578
1698,-0.011667367391520805
1699,-0.0014728985604781808
1700,0.00448528477259514
1701,-0.008962403999057534
1702,-0.007291857582784964
1703,0.004411453866143719
1704,-0.008327591857641252
1705,0.0031037604291627493
1706,0.008424379689009472
1707,0.003920669601164385
1708,0.004271690142947545
1709,-0.0005007780138559314
1710,-0.00691938712663626
1711,-0.028166013490462567
1712,-0.017191090053216073
1713,0.012456948681341555
1714,0.021027747095503042
1715,-0.0016015904164671019
1716,0.0051994044792882275
1717,0.005149131931477178
1718,0.021197538286629913
1719,0.025890337869212757
1720,0.0008789986480003441
1721,-0.02277847859755589
1722,-0.02463261930232233
1723,-0.005798855968673711
1724,-0.004676379927603993
1725,0.01732921331390783
1726,-0.02012612447792232
1727,0.005333028253613908
1728,0.015409858783700138
1729,0.008496249814501367
1730,0.0037321081154869863
1731,0.037215941144787476
1732,0.011752773655834495
1733,-0.006273045589154773
1734,-0.00908714908656801
1735,0.01733835585480269
1736,-0.010429720373044784
1737,-0.0071548210552990574
1738,-0.009142244028956685
1739,-0.013892175663513497
1740,-0.031024990282055454
1741,0.007362686253037432
1742,0.001956222187047885
1743,0.00986619393793852
1744,-0.002388012511103565
1745,-0.020942319404833522
1746,0.003841445964328809
1747,-0.0006805822052186655
1748,0.000602466723505258
1749,0.018919013581762095
1750,-0.011775924568639528
1751,-0.022047752746647515
1752,0.00691692905920764
1753,-0.011961905322468727
1754,-0.00466768441652401
1755,-0.012027092196763796
1756,-0.02519197867603718
1757,0.00046184765354493636
1758,0.03846068517355469
1759,0.013917663296780606
1760,-0.0025351051584020746
1761,0.0004448687856235389
1762,0.01330610018238536
1763,0.005331614996912003
1764,0.010128745518610111
1765,0.01587764704086818
1766,0.012360676837806952
1767,0.01736248012003924
1768,-0.02312827558672283
1769,0.014516176987944367
1770,-0.03235194175743067
1771,-0.01660932136653627
1772,-0.014800000658356975
1773,-0.005324115633941595
1774,-0.0021969641988318443
1775,-0.025290260341885886
1776,-0.010101240016884195
1777,-0.005006902429919018
1778,-0.008173027230754946
1779,0.034404598112970065
1780,0.012503086360882095
1781,0.0024411261546924494
1782,-0.021120443839980504
1783,0.003422059838099498
1784,-0.016247335417134866
1785,0.00219633163282771
1786,-0.005419289533252061
1787,-0.03072423873758447
1788,0.016164893439255156
1789,-0.013853163924283974
1790,-0.004901161936065065
1791,0.018402192931947906
1792,0.01704319921542422
1793,-0.013483182538640691
1794,0.027262658989377457
1795,-0.021486327536896953
1796,-0.0047031289008918386
1797,-0.0479393249210965
1798,-0.012820489139050458
1799,-0.021453435342178025
1800,0.005940324122809676
1801,-0.014082894556871646
1802,-0.012705360701323377
1803,-0.0017288092290724119
1804,0.026140670957217404
1805,-0.019014717617949064
1806,-0.03038708348613365
1807,0.006717477661101258
1808,0.009590789369671138
1809,-0.023717065872942103
1810,-0.01014561194459954
1811,-0.008632411929187801
1812,0.001720488402684638
1813,0.014429687324225683
1814,-0.015662711062122595
1815,-0.009608787550455768
1816,-0.008737213286012756
1817,0.0200360400648239
1818,0.003906380657109344
1819,-0.018078032852028112
1820,-0.015176850359867652
1821,0.02403836054786939
1822,0.02072469361528471
1823,-0.008830180281824642
1824,0.002328337345802429
1825,0.0028066610304478133
1826,-0.006468871183057886
1827,0.004374058737680961
1828,0.018448277711404705
1829,-0.011686829019208101
1830,0.028052449110733596
1831,0.02105338233787159
1832,0.03429570237078509
1833,-0.013300726458006583
1834,0.03437652164338776
1835,-0.03772725452418579
1836,0.013136135912328307
1837,0.028433286357641294
1838,-0.03125829273193493
1839,-0.022080928866186903
1840,-0.00036959203285311825
1841,-0.00018498154494275091
1842,0.00167496683331265
1843,0.01639323339875036
1844,3.6677770282932695e-05
1845,-0.009020197430738768
1846,-0.005969090558696499
1847,-0.005056159977097688
1848,-0.006381740432332415
1849,-0.0005729575904636272
1850,0.02444071290757306
1851,0.0030022692487196444
1852,0.0015467757312182743
1853,-0.014300900511112609
1854,-0.027449772038693268
1855,-0.018748916679561863
1856,-0.020209312455094892
1857,0.046431827487549995
1858,0.024559256319069304
1859,0.0026501658518397393
1860,-0.02206518754518747
1861,0.03393192154769094
1862,-0.013947468165866124
1863,0.012185727906387282
1864,-0.03247101829031943
1865,0.014856777159397965
1866,-0.010504182776439356
1867,0.02658998899768855
1868,-0.005880958309305038
1869,0.013522460986250427
1870,-0.011019655215227455
1871,-0.0004637711200834277
1872,-0.023439733527284578
1873,0.0041709998869033415
1874,-0.0023425902435552314
1875,0.04043473848819604
1876,0.0437514854273492
1877,0.021575638213056324
1878,0.017436161286148093
1879,0.012931181470868499
1880,0.011991074351921309
1881,-0.031066857905636406
1882,0.03167241412977737
1883,-0.03668868505770259
1884,-0.021874114741622895
1885,-0.0015545744433588902
1886,0.007426972494440094
1887,-0.00108749312105547
1888,0.013604381815408509
1889,-0.011304914590795929
1890,0.023803024819742457
1891,0.0026906708553265353
1892,-0.0031854354666181924
1893,-0.011832795826442557
1894,0.005888247172632087
1895,0.0010119576973067685
1896,0.03482007811184563
1897,0.0066212329703414854
1898,-0.013915943065802032
1899,-0.024949170835669117
1900,0.014837902046193993
1901,0.014140207896598037
1902,0.0036666855879170916
1903,0.0013617887708087016
1904,0.004100622298048303
1905,0.02513402567314785
1906,0.0061887670097366156
1907,-0.010441381889768255
1908,0.01611472234921138
1909,0.014384599291838739
1910,0.0025833297273264856
1911,0.024893521245661864
1912,0.02106746763554925
1913,-0.01546453870384833
1914,-0.0391431603808601
1915,-0.0059747054058626944
1916,0.005750921061502207
1917,-0.036360994515075795
1918,-0.018475108967657295
1919,0.02264091754634144
1920,0.0011078333817642397
1921,0.0030572217087656297
1922,-0.0036344796734757647
1923,0.01843832065763183
1924,0.0071697060552551786
1925,-0.001404684619882699
1926,-0.0006382560139327042
1927,0.0011913885685397195
1928,0.0033962099026923656
1929,0.011579073281507722
1930,-0.0033375084241893407
1931,0.01616826380989387
1932,-0.0027533900485898224
1933,0.00962789346393105
1934,-0.025196075942104344
1935,-0.015935396513014406
1936,0.00010434651365630342
1937,-0.002982032769768617
1938,0.0008577799407187207
1939,-0.016593614919650817
1940,0.02253039436700895
1941,0.006130053029008311
1942,0.019947033178293463
1943,-0.01962539354712107
1944,0.033691790894858416
1945,0.005072556747678683
1946,-0.006222009751771312
1947,0.006598974633230783
1948,0.01820049692346086
1949,0.016338681576145243
1950,0.04247433211977914
1951,0.02129709952360977
1952,-0.0017953714876181087
1953,-0.0031827816933392024
1954,-0.010707194461884973
1955,0.0008702421267684179
1956,-0.0007426185688751934
1957,0.0010754874457504582
1958,0.033666044012600226
1959,0.047284761479434084
1960,-0.016801784979918428
1961,-0.01981283841913837
1962,0.008489766402021785
1963,0.0045439559953382785
1964,-0.02304236383311
1965,-0.006149635750909896
1966,0.019435009854919503
1967,-0.025282626169315387
1968,-0.0009465467827441253
1969,0.001959536649551023
1970,-0.01627134167611446
1971,0.015727898275854288
1972,-0.02423818143804085
1973,0.006144591957713585
1974,0.009847611200003055
1975,-0.0048630682988866185
1976,0.01571370031648534
1977,-0.011827300818643291
1978,-0.01337803465776023
1979,0.0046655248664806016
1980,-0.013818535082083845
1981,0.0005776210531853256
1982,0.0047888664475715425
1983,-0.007448351999973039
1984,0.01215918493949216
1985,0.005602468808328166
1986,-0.008047960621127608
1987,0.009759300096319909
1988,0.01608361767310089
1989,0.01077418614044224
1990,-0.0068741022999077635
1991,-0.013553471413107933
1992,-0.0020644408279335063
1993,0.008096721129836615
1994,0.003236030610436834
1995,-0.008348806763757809
1996,-0.004671524239134954
1997,-0.0015546185949285361
1998,-0.012009445151764364
1999,-0.03552739524821191
2000,0.032601007117747105
2001,0.008660199001163216
2002,-0.025103472195079562
2003,0.03454796626155092
2004,-0.013376116379437654
2005,0.005424447283125499
2006,0.012332696926898014
2007,0.018232901456029155
2008,-0.00453942856789891
2009,0.0118973928185641
2010,-0.017203695020603822
2011,0.004685344821228515
2012,0.002013979146563677
2013,0.03480605319765084
2014,0.016864134025829994
2015,-0.02964737213188919
2016,0.04119370190360484
2017,-0.02379480439895775
2018,0.008239062373309809
2019,-0.0032284863141187918
2020,0.011711442439116707
2021,0.0306088459870209
2022,-0.029025555623007605
2023,0.022582248274440782
2024,0.0030042123897273255
2025,-0.009526699692049976
2026,-0.005463846590622609
2027,-0.011041340820353712
2028,-0.0076331332953544296
2029,0.004343190115071538
2030,0.009518366155489849
2031,0.009732640888925495
2032,0.006240079181202225
2033,-0.007528636758004052
2034,0.0001498889547631902
2035,-0.03347162676327329
2036,0.014260764059657389
2037,-0.009461293592965894
2038,0.008401010022611817
2039,-0.007327691755959711
2040,0.05307281454130528
2041,-0.018274041315083166
2042,-0.01996391363720296
2043,0.012227951026174329
2044,-0.0037197786821612545
2045,-0.004046465632519169
2046,-0.02016553110996586
2047,-0.005782304747604144
2048,-0.00849585295741704
2049,0.01781966980279264
2050,0.0053262208705930625
2051,-0.005856601776658564
2052,-0.026525184697427685
2053,-0.01399782947488521
2054,-0.0071874340689899365
2055,-0.01618488373010436
2056,0.03206559891770479
2057,-0.033026881329309796
2058,-0.02256500081005651
2059,-0.008146153965648422
2060,0.004011289344744059
2061,0.010201230700520448
2062,0.02321442831424052
2063,-0.008477694857600877
2064,0.015070046487744857
2065,-0.021414367914496982
2066,-0.02376207324703839
2067,-0.014408956087583582
2068,-0.00531987708446631
2069,-0.010891611258011913
2070,0.005233210345462024
2071,-0.004754275608049691
2072,-0.00851271491421806
2073,0.009839613471958003
2074,0.011758907332085646
2075,0.005431725587418001
2076,0.012942074509154276
2077,-0.030690890771316922
2078,-0.0026351386688950006
2079,-0.008274673909663636
2080,0.007890908586189632
2081,-0.03031961753495828
2082,-0.0024752381717073773
2083,0.039558988055346335
2084,-0.030765886316918584
2085,-0.002431345737081506
2086,-0.0071170493069096
2087,-0.006711318193219093
2088,0.0166731954051021
2089,-0.006818175183195652
2090,-0.004234554026100183
2091,-0.00925150700746939
2092,-0.012819159619210253
2093,-0.011797490372639545
2094,-0.009887231950754827
2095,0.014638224972524391
2096,0.04034056233550033
2097,-0.032658388418576934
2098,0.009410618497407944
2099,0.0032043071245567802
2100,0.016675048745816188
2101,0.004052047902939449
2102,-0.009346935430622389
2103,-0.0013380748097097585
2104,0.0403344679184734
2105,0.0050046162337614875
2106,-0.014513419094520523
2107,0.008236854011468012
2108,0.027328379419586817
2109,0.0007737331683992544
2110,0.02260344467509895
2111,-0.0036049106288675715
2112,-0.010172965448640792
2113,-0.005813895547807686
2114,-0.004658554368710212
2115,0.011515467341175098
2116,0.012591904848308657
2117,0.0013508381338336955
2118,0.03225794740853071
2119,-0.005940355224872199
2120,0.0040081922957338825
2121,0.003430716538471653
2122,-0.005705492551133798
2123,-0.008648704842772801
2124,-0.017075270435811567
2125,-0.012290055223616222
2126,-0.01729588634053221
2127,-0.06614791677300863
2128,-0.018761953183539164
2129,-0.0029537134363754715
2130,-0.004602436701603799
2131,0.011712634901793254
2132,0.016828763445520294
2133,0.01915531405675668
2134,-0.01627314143565287
2135,0.021451304197183024
2136,-0.0007704489429921735
2137,0.006890739890865962
2138,0.01656961011248495
2139,-0.0010668894893979173
2140,-0.001107876308712515
2141,-0.006572071491299324
2142,-0.01439164470196888
2143,0.004828111298228872
2144,-0.004967759364517851
2145,-0.004661890022414941
2146,-0.0027759512365721412
2147,0.023922691643746198
2148,-0.023445383814461332
2149,0.017232727171454132
2150,0.007795961067960273
2151,-0.028623518555232715
2152,-0.03743835092799726
2153,-0.021364903221433404
2154,-0.02513382208583427
2155,0.04916100472965221
2156,-0.00976753228134138
2157,0.00838458149979208
2158,-0.008971308884032336
2159,-0.01098972811225717
2160,-0.007246119578062248
2161,0.013372436315539783
2162,0.015434810864637369
2163,-0.023891586744600637
2164,0.015266017303984468
2165,0.022215104544629157
2166,-0.03469894996512223
2167,-0.00909446093086937
2168,-0.010451535020094672
2169,0.012390530301409951
2170,0.00527533520815827
2171,0.014305807263025015
2172,0.020257750141257466
2173,0.0351113836712316
2174,0.011509208324313198
2175,0.03453528460064674
2176,0.005796860027442581
2177,0.0016872918571172978
2178,0.04354568360560351
2179,0.03379370515536339
2180,0.011905193018142907
2181,-0.01122904513948886
2182,-0.02757424865427826
2183,-0.0025132364499091996
2184,-0.0050035615881310665
2185,0.01501112139897621
2186,0.0009499236218299355
2187,-0.010581657698035204
2188,-0.015093442947334414
2189,-0.0011880342648905883
2190,-0.02201937135293183
2191,-0.0075723526137727775
2192,0.002616182801906972
2193,0.01758322637806234
2194,0.024189672851432906
2195,0.03760492020960971
2196,-0.01718058032158489
2197,0.006266448894663058
2198,-0.005244088575722417
2199,0.018431552064251386
2200,-0.0273382843797645
2201,0.01796830472694121
2202,0.00859761316506334
2203,-0.015448648331680758
2204,-0.011013537664438605
2205,-0.009303901028225918
2206,-0.01180122599966304
2207,0.00020163058284427234
2208,-0.021292580462530714
2209,-0.03734276346038192
2210,0.03603706971411118
2211,-0.008278866785906306
2212,0.002727191166348467
2213,-0.008254666384779808
2214,-0.006762058725257218
2215,-0.02629216622362021
2216,-0.0126715439472176
2217,-0.012789372252657515
2218,0.01819838777318329
2219,0.0004729876023348466
2220,-0.023143964253799162
2221,-0.006689495398398228
2222,0.009259804746022735
2223,-0.009890107052000921
2224,0.0007668233292328217
2225,0.009704143908577172
2226,-0.011581326626522517
2227,0.04748439851049318
2228,-0.029760172289610642
2229,-0.008253578171754337
2230,-0.008111483316314536
2231,-0.028026594707349983
2232,0.015996607051474016
2233,0.004081899465539191
2234,-0.03403679651019793
2235,0.015615543336119567
2236,0.029398251641595728
2237,0.0022986112498489786
2238,-0.003563492357376328
2239,-0.01246174479759439
2240,0.014974352805335083
2241,-0.010573395024446494
2242,0.014347019071965944
2243,0.016402166254740405
2244,0.011475415817276477
2245,-0.019595194984231415
2246,0.01828677589373161
2247,0.011763415087012653
2248,0.029377437180166673
2249,-0.000765702856355667
2250,-0.0075072675498750905
2251,0.0029590887938432584
2252,0.005656961270044823
2253,-0.017730988732771718
2254,0.0267974046217002
2255,0.002833271961211079
2256,0.0025322731175047614
2257,-0.01777528878745086
2258,-0.0010561891859755565
2259,-0.02577891786564029
2260,-0.017252638008522298
2261,-0.0036529779967856817
2262,0.019308968114961637
2263,0.008706410858046684
2264,-0.0039502134235543974
2265,-0.017231719347347085
2266,-0.01500826779826536
2267,-0.0032205239879288822
2268,0.00444475955884662
2269,0.002547388954351022
2270,-0.037245028482720106
2271,-0.004663118532647235
2272,-0.0021374526688260503
2273,0.03871622812942697
2274,-0.012398212117569711
2275,-0.01593841832383211
2276,-0.007763349629748691
2277,-0.0068448741536299715
2278,0.0067952781633592585
2279,-0.02631101613119672
2280,-0.01246550600703858
2281,0.008522965409827398
2282,0.014666202719170974
2283,-0.003125357283696029
2284,0.022190864688692108
2285,0.00805149955648299
2286,0.013520840194849811
2287,0.00277244683963732
2288,0.004337568723414995
2289,0.02551719467409076
2290,-0.010379682376822913
2291,-0.009167423891831972
