grade,label,rct,tsi,stfi,caliper,moisture,basisweight,cull
NL050740,2/1/2017 8:51,156,4.6,36.23,20.81,6.71,70.5,149.5
NL050740,2/1/2017 12:54,158,4.73,38.21,20.42,6.15,70.52,149.5
NL110740,2/23/2017 23:11,158,4.78,35.77,20.5,6.11,70.52,149.5
NL550740,3/1/2017 7:11,150,4.52,37.76,20.18,6.49,70.53,154.5
NL110740,2/24/2017 14:52,160,4.72,37.02,20.65,6.04,70.54,149.5
NL050740,2/2/2017 8:22,155,4.32,32.66,20.96,6.45,70.55,149.5
NL110740,2/15/2017 2:53,155,4.56,38.3,19.8,6.84,70.57,149.5
NL110740,2/14/2017 14:53,153,4.47,35.69,19.11,6.25,70.57,149.5
NL110740,1/16/2017 19:20,154,4.61,33.28,20.23,6.59,70.58,149.5
NL050740,2/2/2017 20:04,158,4.56,35.71,20.77,6.19,70.59,149.5
NL550740,4/2/2017 0:12,160,4.81,35.54,19.98,6.64,70.59,154.5
NL050740,3/26/2017 7:10,161,4.55,33.61,19.54,6.53,70.6,149.5
NL110740,3/2/2017 8:57,156,4.69,34.72,20.29,6.38,70.61,149.5
NL050740,1/6/2017 23:55,158,4.41,37.5,20.13,6.83,70.65,149.5
NL050740,1/8/2017 10:42,152,4.34,33.32,20.18,6.49,70.65,149.5
NL110740,3/1/2017 21:00,151,4.6,34.22,20.82,6.57,70.66,149.5
NL250740,2/14/2017 6:56,152,4.25,34.23,19.15,6.67,70.7,149.5
NL110740,2/24/2017 0:44,151,4.63,35.52,20.64,6.5,70.7,149.5
NL050740,2/1/2017 7:07,154,4.4,35.73,20.56,6.57,70.71,149.5
NL110740,2/25/2017 0:44,157,4.5,36.87,20.94,6.49,70.72,149.5
NL110740,1/31/2017 23:18,158,4.4,37.97,20.36,6.57,70.73,149.5
NL110740,2/24/2017 19:47,166,4.79,41.58,20.73,6.14,70.75,149.5
NL110740,3/2/2017 1:48,159,4.77,37.82,20.52,6.46,70.76,149.5
NL050740,3/26/2017 5:44,162,4.55,37.8,19.55,6.65,70.77,149.5
NL550740,3/1/2017 7:48,163,4.54,36.96,20.36,6.29,70.77,154.5
NL250740,4/3/2017 1:24,161,4.66,38.53,19.41,6.54,70.8,149.5
NL110740,2/25/2017 2:23,156,4.71,36.26,20.67,6.4,70.8,149.5
NL110740,1/5/2017 16:09,152,4.38,30.75,20.42,6.13,70.83,149.5
NL050740,2/3/2017 2:03,155,4.65,35.42,20.78,6.53,70.84,149.5
NL110740,2/23/2017 20:00,157,4.71,38.12,20.88,6.34,70.86,149.5
NL110740,2/24/2017 23:05,153,4.62,33.89,20.97,6.33,70.87,149.5
NL050740,2/1/2017 15:10,159,4.62,37.83,20.51,6.49,70.87,149.5
NL050740,2/3/2017 0:15,155,4.51,34.36,20.41,6.6,70.89,149.5
NL050740,2/1/2017 7:42,153,4.22,33.98,20.59,6.66,70.9,149.5
NL250740,1/7/2017 12:51,157,4.54,43.44,18.98,7.62,70.9,149.5
NL050740,2/3/2017 5:51,157,4.74,39.73,20.61,5.69,70.9,149.5
NL050740,2/1/2017 19:05,158,4.59,33.45,20.62,6.36,70.92,149.5
NL250740,4/2/2017 20:14,156,4.53,34.48,19.3,6.76,70.92,149.5
NL110740,2/1/2017 1:01,158,4.4,36.79,20.45,6.61,70.92,149.5
NL050740,3/26/2017 1:32,155,4.51,38.32,20.22,6.37,70.93,149.5
NL050740,2/2/2017 0:02,155,4.41,33.95,20.89,6.46,70.93,149.5
NL110740,3/2/2017 0:11,161,4.75,38.23,20.53,6.85,70.93,149.5
NL110740,2/24/2017 5:22,155,4.63,37.44,20.67,6.59,70.94,149.5
NL050740,2/2/2017 7:49,151,4.27,32.03,21.17,5.75,70.95,149.5
NL110740,1/6/2017 3:01,154,4.45,34.79,20.42,6.76,70.97,149.5
NL050740,2/1/2017 22:24,161,4.53,36.93,20.65,6.32,71,149.5
NL050740,1/8/2017 7:14,157,4.45,35.78,20.45,6.68,71.01,149.5
NL110740,2/24/2017 2:16,152,4.54,34.54,20.78,6.19,71.02,149.5
NL550740,3/1/2017 14:13,162,4.83,37.63,20.56,5.83,71.09,154.5
NL050740,2/2/2017 6:44,143,4.17,32.26,21.26,6.18,71.1,149.5
NL050740,2/25/2017 9:00,146,4.67,34.93,20.71,6.31,71.1,149.5
NL250740,4/3/2017 0:24,158,4.62,35.58,19.76,6.48,71.13,149.5
NL250740,2/14/2017 11:14,152,4.24,36.95,19.18,6.77,71.15,149.5
NL110740,2/24/2017 16:31,144,4.52,32.04,21.1,6.51,71.19,149.5
NL110740,2/23/2017 18:24,163,4.66,37.54,20.84,5.65,71.19,149.5
NL050740,2/2/2017 4:31,156,4.5,34.41,20.79,5.85,71.19,149.5
NL050740,3/25/2017 23:38,161,4.65,36.62,20.26,6.42,71.22,149.5
NL050740,2/25/2017 7:22,146,4.6,35.57,20.9,6.69,71.23,149.5
NL250740,1/17/2017 1:56,162,4.34,37.41,19.57,6.99,71.24,149.5
NL050740,2/25/2017 13:59,160,4.63,35.57,20.71,6.47,71.27,149.5
NL110740,2/15/2017 7:26,153,4.61,33.32,19.77,6.45,71.28,149.5
NL110740,2/23/2017 21:36,155,4.69,39.86,20.73,6.61,71.29,149.5
NL110740,2/24/2017 21:26,155,4.59,35.24,21.18,6.81,71.3,149.5
NL550740,3/1/2017 15:56,164,4.71,39.17,20.43,6.82,71.31,154.5
NL250740,4/3/2017 1:00,156,4.78,37.82,19.57,6.38,71.31,149.5
NL550740,3/1/2017 12:29,156,4.73,36.97,20.62,6.36,71.32,154.5
NL110740,2/24/2017 18:08,154,4.73,35.77,20.89,6.49,71.39,149.5
NL050740,2/2/2017 22:27,154,4.55,37.04,20.81,6.52,71.41,149.5
NL250740,2/14/2017 3:51,154,4.22,34.38,19.21,7.21,71.42,149.5
NL050740,1/8/2017 8:58,158,4.4,30.26,20.54,6.58,71.47,149.5
NL110740,2/24/2017 11:33,155,4.41,36.51,20.65,6.82,71.48,149.5
NL050740,2/2/2017 21:52,160,4.6,35.35,20.84,6.28,71.57,149.5
NL050740,2/2/2017 1:42,153,4.38,32.88,21.12,6.28,71.59,149.5
NL050740,2/1/2017 4:21,155,4.53,30.68,20.69,6.52,71.59,149.5
NL050740,2/2/2017 7:17,147,4.27,32.49,21.17,6.19,71.63,149.5
NL050740,2/2/2017 5:05,153,4.35,32.98,20.93,6.38,71.63,149.5
NL050740,2/2/2017 10:37,150,4.25,32.92,21.03,6.39,71.64,149.5
NL110740,1/5/2017 19:48,152,4.58,35.92,20.51,5.93,71.65,149.5
NL050740,2/2/2017 15:41,161,4.51,30.95,21.2,5.93,71.66,149.5
NL050740,2/2/2017 3:23,154,4.54,34.9,20.84,6.26,71.7,149.5
NL050740,2/25/2017 10:39,154,4.66,37.37,20.96,6.76,71.71,149.5
NL110740,1/16/2017 2:53,165,4.44,28.78,21.22,6.45,71.72,149.5
NL050740,2/3/2017 7:01,161,4.67,35.56,20.38,6.35,71.73,149.5
NL550740,3/1/2017 9:36,161,4.58,34.02,20.64,6.8,71.79,154.5
NL050740,2/2/2017 12:17,160,4.41,33.22,21.11,6.31,71.86,149.5
NL050740,2/25/2017 12:19,159,4.68,38.37,20.86,6.27,71.87,149.5
NL110740,1/6/2017 1:14,157,4.44,32.95,20.5,6.78,71.88,149.5
NL050740,2/2/2017 13:59,157,4.48,34.32,20.86,6.11,71.93,149.5
NL550740,3/1/2017 11:55,156,4.64,36.52,20.73,6.61,71.94,154.5
NL550740,3/1/2017 13:04,160,4.63,40.1,20.65,6.76,71.99,154.5
NL550740,3/1/2017 10:45,137,4.31,33.45,20.78,6.72,72.01,154.5
NL110740,2/3/2017 8:47,150,4.48,35.65,20.66,6.57,72.06,149.5
NL050740,2/2/2017 20:40,157,4.42,36.14,20.97,6.89,72.06,149.5
NL050740,2/2/2017 19:29,153,4.41,35.24,21.04,6.3,72.07,149.5
NL050740,2/2/2017 17:14,153,4.27,34.15,21.52,6.18,72.08,149.5
NL550740,4/2/2017 5:46,168,5.11,37.25,19.66,5.85,72.13,154.5
NL110740,2/23/2017 17:52,158,4.59,36.93,20.84,6.39,72.15,149.5
NL050740,2/25/2017 5:43,153,4.51,35.96,20.96,6.54,72.17,149.5
NL050740,2/2/2017 21:17,153,4.29,33.77,21.11,6.91,72.28,149.5
NL110740,1/5/2017 21:35,153,4.43,30.73,20.27,7.44,72.3,149.5
NL250740,1/17/2017 1:22,154,4.17,30.98,19.83,7.5,72.32,149.5
NL050740,2/2/2017 8:56,151,4.32,35.46,21.15,6.46,72.45,149.5
NL050740,2/3/2017 3:57,159,4.51,36.91,20.77,7.03,72.45,149.5
NL050740,2/25/2017 4:03,159,4.5,37.64,20.88,6.62,72.49,149.5
NL050740,2/2/2017 18:54,153,4.21,33.08,21.38,6.41,72.65,149.5
NL110740,1/5/2017 14:20,152,4.56,36.94,20.84,6.81,73.02,149.5
NL110740,3/24/2017 21:04,163,4.48,40.16,20.69,6.74,73.42,149.5
NL050550,1/11/2017 10:29,123,4.4,29.3,15.31,6.41,73.81,119.5
NL050550,1/11/2017 6:57,122,4.22,,15.62,5.58,75.46,119.5
NL110850,3/25/2017 0:49,179,4.62,37.59,23.14,6.32,79.18,169.5
NL110850,1/16/2017 15:59,177,4.37,39.25,23.56,5.83,79.29,169.5
NL110850,3/24/2017 23:01,192,4.68,43.89,22.72,6.27,79.32,169.5
NL110850,1/16/2017 10:51,174,4.29,38.46,23.92,6.38,79.42,169.5
NL110850,1/16/2017 9:08,176,4.22,38.39,23.73,6.26,79.48,169.5
NL110850,1/16/2017 5:14,174,4.22,37.12,23.65,6.41,80.07,169.5
NL110850,1/16/2017 14:18,172,4.29,29.94,23.64,6.49,80.23,169.5
NL110850,1/6/2017 19:08,178,4.5,43.41,23.19,6.27,80.26,169.5
NL110740,1/16/2017 5:46,175,4.18,37.86,24.14,6.32,80.28,149.5
NL110850,3/25/2017 2:36,177,4.58,42.18,23.17,6.53,80.45,169.5
NL110850,1/6/2017 20:56,173,4.4,42.43,23.35,6.45,80.48,169.5
NL110850,1/16/2017 7:28,174,4.17,32.15,23.89,6.75,80.55,169.5
NL050550,1/11/2017 11:05,122,4.41,,15.27,10.52,80.8,119.5
NL110850,1/6/2017 22:43,174,4.25,43.72,23.32,6.63,80.88,169.5
NL110850,1/16/2017 12:37,174,4.28,36.28,23.63,6.63,80.9,169.5
NL250740,1/7/2017 14:41,159,4.55,41.09,19.08,7.27,80.98,149.5
NL050550,1/11/2017 9:53,125,4.17,,15.35,0,82.03,119.5
NL050550,3/7/2017 19:16,126,5.05,36.38,15.57,10.77,83.78,119.5
NL050550,1/11/2017 7:30,128,4.65,,15.68,0,83.95,119.5
NL250740,1/7/2017 13:28,160,4.44,31.11,19.2,4.32,87.89,149.5
NL250740,1/7/2017 14:05,162,4.69,45.46,18.98,7.68,90.56,149.5
NL250740,1/7/2017 12:14,156,4.49,39.83,19.41,5.96,98.24,149.5
NL250740,1/7/2017 16:31,164,4.72,,19.09,4.49,98.63,149.5
NL250740,1/7/2017 15:18,163,4.56,50.22,18.99,9.69,111.58,149.5
